# base + TSP 微调 配对逐案
arm,k,n_src,T,dist,meas,switch,clear,fail,full,coverage,supplement,on_way,queue_clear,homing,queue_homing,on_way_homing,recovery
δ=400,291,10,3242.4,11832,139,131,10,0,1,1687.8,0.0,715.6,839.0,0.0,0.0,0.0,0.0
δ=400,292,13,4062.0,15785,141,132,14,1,1,1894.6,0.0,375.2,1778.1,0.0,14.0,0.0,0.0
δ=400,293,10,2936.2,10386,136,129,10,0,1,1657.3,0.0,746.2,532.7,0.0,0.0,0.0,0.0
δ=400,294,12,4411.7,17343,147,139,15,3,1,1942.7,0.0,363.4,2063.6,0.0,28.0,14.0,0.0
δ=400,295,16,3646.3,14091,126,118,16,0,1,1760.0,0.0,524.4,1361.9,0.0,0.0,0.0,0.0
δ=400,296,16,4328.8,16969,142,136,19,3,1,1985.4,0.0,210.9,2090.5,0.0,14.0,28.0,0.0
δ=400,297,12,4055.1,15561,148,140,13,1,1,2047.0,229.3,271.6,1493.2,0.0,0.0,14.0,0.0
δ=400,298,14,4080.2,15926,139,130,14,0,1,1840.4,271.3,427.1,1541.4,0.0,0.0,0.0,0.0
δ=400,299,12,3967.6,15013,152,145,12,0,1,1983.1,0.0,359.4,1625.1,0.0,0.0,0.0,0.0
δ=500,0,15,4188.4,16512,136,131,15,0,1,1497.6,374.0,833.3,1483.5,0.0,0.0,0.0,0.0
δ=500,1,10,3919.1,14871,150,142,11,1,1,2025.4,0.0,326.5,1553.2,0.0,0.0,14.0,0.0
δ=500,2,10,3686.6,13968,142,133,10,0,1,1827.1,0.0,425.8,1433.7,0.0,0.0,0.0,0.0
δ=500,3,16,3791.8,14679,129,122,19,3,1,1624.0,0.0,794.6,1332.3,0.0,28.0,13.0,0.0
δ=500,4,10,3819.6,14508,146,138,10,0,1,1988.0,0.0,313.1,1518.5,0.0,0.0,0.0,0.0
δ=500,5,14,3862.6,15383,120,113,15,1,1,1757.7,0.0,557.2,1533.7,0.0,0.0,14.0,0.0
δ=500,6,15,4304.7,17018,139,131,15,0,1,1858.2,0.0,397.5,2049.0,0.0,0.0,0.0,0.0
δ=500,7,11,3652.4,14037,133,125,11,0,1,1763.4,0.0,593.2,1295.9,0.0,0.0,0.0,0.0
δ=500,8,15,3701.5,14538,120,113,17,2,1,1553.6,0.0,731.4,1388.5,0.0,14.0,14.0,0.0
δ=500,9,11,3777.8,14319,144,136,12,1,1,1840.7,0.0,640.2,1283.0,0.0,14.0,0.0,0.0
δ=500,10,14,3782.9,14465,137,129,16,2,1,1651.4,0.0,687.9,1415.7,0.0,28.0,0.0,0.0
δ=500,11,10,3419.3,12682,140,133,10,0,1,1738.4,0.0,607.2,1073.6,0.0,0.0,0.0,0.0
δ=500,12,12,4007.9,15684,136,128,13,1,1,1756.0,0.0,591.8,1646.1,0.0,14.0,0.0,0.0
δ=500,13,12,3987.0,15300,146,137,12,0,1,2003.4,0.0,434.2,1549.4,0.0,0.0,0.0,0.0
δ=500,14,12,3546.2,13096,146,137,12,0,1,1815.5,0.0,478.9,1251.7,0.0,0.0,0.0,0.0
δ=500,15,10,3501.8,12864,148,139,10,0,1,1683.4,0.0,816.5,1001.9,0.0,0.0,0.0,0.0
δ=500,16,11,3475.7,12723,147,138,12,1,1,1824.1,0.0,521.8,1115.7,0.0,14.0,0.0,0.0
δ=500,17,14,4071.2,15806,141,135,14,0,1,1760.1,0.0,560.2,1750.9,0.0,0.0,0.0,0.0
δ=500,18,14,3962.3,15537,132,125,14,0,1,1610.7,0.0,670.0,1681.7,0.0,0.0,0.0,0.0
δ=500,19,13,3955.4,15357,137,131,14,1,1,1672.1,0.0,869.4,1399.9,0.0,0.0,14.0,0.0
δ=500,20,16,3914.3,15741,115,108,17,1,1,1755.3,0.0,478.4,1666.6,0.0,14.0,0.0,0.0
δ=500,21,14,3841.4,14487,146,138,16,2,1,1785.8,0.0,667.3,1360.2,0.0,14.0,14.0,0.0
δ=500,22,11,3930.0,14930,149,141,12,1,1,1860.4,0.0,434.5,1621.1,0.0,14.0,0.0,0.0
δ=500,23,16,4518.1,18450,125,117,18,2,1,1748.4,305.4,646.7,1789.6,0.0,28.0,0.0,0.0
δ=500,24,16,3685.6,14458,120,111,17,1,1,1506.4,0.0,816.0,1349.2,0.0,14.0,0.0,0.0
δ=500,25,10,3743.8,14204,143,135,11,1,1,1804.2,0.0,496.1,1429.5,0.0,0.0,14.0,0.0
δ=500,26,13,3650.2,13736,140,135,14,1,1,1698.2,0.0,695.1,1242.9,0.0,0.0,14.0,0.0
δ=500,27,11,3707.3,13891,146,138,13,2,1,1685.7,0.0,767.4,1226.2,0.0,14.0,14.0,0.0
δ=500,28,11,3467.7,12979,137,129,12,1,1,1748.1,0.0,545.6,1160.0,0.0,14.0,0.0,0.0
δ=500,29,13,3614.5,13602,139,131,14,1,1,1713.0,0.0,899.2,988.3,0.0,0.0,14.0,0.0
δ=500,30,13,3966.8,15169,145,137,15,2,1,1852.4,0.0,550.4,1536.1,0.0,14.0,14.0,0.0
δ=500,31,12,3239.8,11929,133,126,13,1,1,1844.1,0.0,391.6,990.0,0.0,0.0,14.0,0.0
δ=500,32,12,3863.3,14611,148,141,12,0,1,1851.3,0.0,659.8,1352.2,0.0,0.0,0.0,0.0
δ=500,33,12,4021.8,15484,145,137,13,1,1,2019.7,0.0,320.3,1667.9,0.0,14.0,0.0,0.0
δ=500,34,16,3793.8,15659,98,92,16,0,1,1458.4,216.2,680.4,1438.7,0.0,0.0,0.0,0.0
δ=500,35,15,3932.3,15537,126,117,16,1,1,1613.5,0.0,558.7,1746.1,0.0,14.0,0.0,0.0
δ=500,36,13,4411.3,17576,140,131,13,0,1,1809.9,471.2,441.9,1688.2,0.0,0.0,0.0,0.0
δ=500,37,12,4622.9,18390,149,140,12,0,1,2045.8,296.3,188.4,2092.5,0.0,0.0,0.0,0.0
δ=500,38,16,4173.6,16738,125,118,17,1,1,1691.4,0.0,645.4,1822.8,0.0,14.0,0.0,0.0
δ=500,39,16,4213.5,16852,127,119,19,3,1,1546.7,0.0,684.3,1940.4,0.0,28.0,14.0,0.0
δ=500,40,11,4130.3,15941,148,141,13,2,1,1882.3,418.0,481.3,1320.6,0.0,14.0,14.0,0.0
δ=500,41,16,4832.0,20065,124,116,17,1,1,1688.7,622.5,726.1,1780.7,0.0,0.0,14.0,0.0
δ=500,42,11,3821.6,14403,148,140,13,2,1,1777.9,169.1,757.2,1089.4,0.0,0.0,28.0,0.0
δ=500,43,11,4328.0,17115,143,135,11,0,1,1833.6,289.7,495.1,1709.6,0.0,0.0,0.0,0.0
δ=500,44,12,3950.2,15131,144,135,15,3,1,1686.0,0.0,722.2,1508.5,0.0,0.0,33.6,0.0
δ=500,45,14,4390.2,17596,135,126,14,0,1,1722.1,279.4,622.5,1766.2,0.0,0.0,0.0,0.0
δ=500,46,10,3478.4,12437,157,150,12,2,1,1922.6,0.0,492.5,1035.4,0.0,0.0,28.0,0.0
δ=500,47,10,3794.3,14386,144,138,13,3,1,1834.1,0.0,478.5,1439.7,0.0,28.0,14.0,0.0
δ=500,48,14,4083.5,15687,147,138,15,1,1,1915.8,0.0,644.5,1509.2,0.0,14.0,0.0,0.0
δ=500,49,10,4168.2,16071,152,144,10,0,1,1831.6,0.0,532.8,1803.8,0.0,0.0,0.0,0.0
δ=500,50,10,4098.3,15571,157,149,10,0,1,2169.3,99.3,169.6,1660.1,0.0,0.0,0.0,0.0
δ=500,51,13,4247.5,16667,143,134,13,0,1,1952.6,268.6,269.4,1756.9,0.0,0.0,0.0,0.0
δ=500,52,10,3713.9,13909,148,139,11,1,1,1931.5,0.0,470.1,1299.3,0.0,13.0,0.0,0.0
δ=500,53,15,4021.0,15630,137,129,17,2,1,1760.8,0.0,521.8,1710.4,0.0,28.0,0.0,0.0
δ=500,54,15,4000.7,15958,123,116,16,1,1,1809.4,0.0,541.2,1637.1,0.0,13.0,0.0,0.0
δ=500,55,13,3993.0,15390,143,135,13,0,1,1841.0,0.0,520.9,1631.1,0.0,0.0,0.0,0.0
δ=500,56,15,3818.7,14894,128,122,16,1,1,1620.1,0.0,688.3,1496.3,0.0,0.0,14.0,0.0
δ=500,57,14,4061.0,15680,143,134,16,2,1,1736.9,0.0,577.3,1718.8,0.0,28.0,0.0,0.0
δ=500,58,15,4291.0,17290,127,120,16,1,1,1486.2,0.0,1012.3,1778.5,0.0,0.0,14.0,0.0
δ=500,59,12,3836.4,14762,138,131,13,1,1,1472.6,0.0,865.9,1483.9,0.0,0.0,14.0,0.0
δ=500,60,16,4280.4,17277,124,119,18,2,1,1510.9,264.9,1064.4,1416.1,0.0,0.0,24.1,0.0
δ=500,61,13,3783.7,14199,146,137,17,4,1,1775.3,0.0,519.9,1432.5,0.0,56.0,0.0,0.0
δ=500,62,16,4239.9,16754,135,128,18,2,1,1821.8,0.0,564.5,1825.5,0.0,0.0,28.0,0.0
δ=500,63,16,4672.3,19342,121,116,17,1,1,1436.7,395.5,818.5,2007.7,0.0,14.0,0.0,0.0
δ=500,64,14,3499.6,13438,125,117,14,0,1,1718.4,0.0,674.1,1107.0,0.0,0.0,0.0,0.0
δ=500,65,16,3844.2,15181,122,115,17,1,1,1524.0,0.0,818.0,1488.3,0.0,0.0,14.0,0.0
δ=500,66,14,4538.1,18146,140,133,16,2,1,1839.1,338.3,627.9,1704.7,0.0,14.0,14.0,0.0
δ=500,67,10,3771.3,14051,152,145,12,2,1,1985.7,0.0,398.3,1359.2,0.0,14.0,14.0,0.0
δ=500,68,13,3786.6,14658,133,125,13,0,1,1793.4,0.0,475.5,1517.8,0.0,0.0,0.0,0.0
δ=500,69,13,4077.6,16033,135,128,14,1,1,1805.2,485.0,926.9,847.4,0.0,0.0,13.0,0.0
δ=500,70,13,3602.3,13321,147,138,13,0,1,1605.3,0.0,792.9,1204.1,0.0,0.0,0.0,0.0
δ=500,71,11,3990.5,15083,152,144,16,5,1,1849.8,0.0,473.0,1597.8,0.0,28.0,42.0,0.0
δ=500,72,13,4506.9,18079,138,130,15,2,1,1909.0,315.8,428.7,1826.3,0.0,14.0,13.0,0.0
δ=500,73,15,4128.0,16400,130,123,15,0,1,1875.8,0.0,599.2,1652.9,0.0,0.0,0.0,0.0
δ=500,74,13,3965.1,15171,145,138,14,1,1,1954.9,0.0,383.4,1612.8,0.0,14.0,0.0,0.0
δ=500,75,13,4157.8,16219,143,134,13,0,1,1957.4,0.0,444.0,1756.4,0.0,0.0,0.0,0.0
δ=500,76,10,3939.0,14845,154,147,11,1,1,2028.0,0.0,315.1,1582.0,0.0,0.0,14.0,0.0
δ=500,77,12,4351.5,17133,144,136,15,3,1,1775.1,0.0,601.9,1933.4,0.0,28.0,13.0,0.0
δ=500,78,14,4548.4,18337,135,127,17,3,1,1729.0,402.4,645.6,1733.3,0.0,38.1,0.0,0.0
δ=500,79,16,4590.8,18679,130,122,17,1,1,1839.8,0.0,645.6,2091.4,0.0,14.0,0.0,0.0
δ=500,80,14,3572.1,13371,139,133,14,0,1,1768.3,0.0,775.4,1028.4,0.0,0.0,0.0,0.0
δ=500,81,12,3932.3,15172,141,133,12,0,1,1713.5,0.0,517.0,1701.8,0.0,0.0,0.0,0.0
δ=500,82,12,4383.1,16960,156,148,13,1,1,2017.3,0.0,264.1,2087.6,0.0,0.0,14.0,0.0
δ=500,83,16,3539.4,13467,129,121,16,0,1,1573.3,146.0,588.8,1231.2,0.0,0.0,0.0,0.0
δ=500,84,10,3479.8,13054,138,129,10,0,1,1842.5,0.0,639.7,997.6,0.0,0.0,0.0,0.0
δ=500,85,12,3517.6,13063,142,135,12,0,1,1877.0,0.0,472.2,1168.4,0.0,0.0,0.0,0.0
δ=500,86,13,4108.3,15756,150,142,13,0,1,1816.3,108.5,448.2,1735.2,0.0,0.0,0.0,0.0
δ=500,87,15,4505.2,17676,149,141,18,3,1,1991.9,315.4,204.4,1951.4,0.0,28.0,14.0,0.0
δ=500,88,12,3737.3,14251,139,132,12,0,1,2015.9,0.0,423.2,1298.2,0.0,0.0,0.0,0.0
δ=500,89,12,4233.3,16502,146,137,14,2,1,1982.2,273.9,451.0,1499.2,0.0,13.0,14.0,0.0
δ=500,90,11,4381.0,17385,143,134,11,0,1,1908.1,477.6,315.2,1680.1,0.0,0.0,0.0,0.0
δ=500,91,10,3326.9,11934,149,142,11,1,1,1650.2,0.0,901.6,761.1,0.0,0.0,14.0,0.0
δ=500,92,13,3921.8,15499,127,119,14,1,1,1728.8,0.0,775.2,1403.8,0.0,14.0,0.0,0.0
δ=500,93,15,4096.3,16107,134,127,16,1,1,1564.7,0.0,1033.4,1484.1,0.0,14.0,0.0,0.0
δ=500,94,11,3449.3,12576,147,141,12,1,1,1831.0,0.0,816.8,787.5,0.0,0.0,14.0,0.0
δ=500,95,15,4744.1,19171,139,134,17,2,1,1570.1,289.4,961.8,1894.8,0.0,0.0,28.0,0.0
δ=500,96,11,3727.3,14187,140,132,12,1,1,1924.2,0.0,364.3,1424.9,0.0,14.0,0.0,0.0
δ=500,97,13,4118.2,16101,140,133,13,0,1,1704.1,0.0,530.7,1883.4,0.0,0.0,0.0,0.0
δ=500,98,10,3705.9,13995,144,137,10,0,1,1772.9,129.7,585.4,1218.0,0.0,0.0,0.0,0.0
δ=500,99,14,4103.4,15752,147,139,17,3,1,1786.6,428.4,644.7,1201.7,0.0,28.0,14.0,0.0
δ=500,100,16,4221.8,16849,130,122,16,0,1,1716.0,0.0,678.4,1827.4,0.0,0.0,0.0,0.0
δ=500,101,13,4256.4,16647,144,136,15,2,1,1942.2,0.0,454.5,1831.8,0.0,14.0,14.0,0.0
δ=500,102,13,3904.9,15015,140,134,14,1,1,1711.1,0.0,602.0,1577.8,0.0,0.0,14.0,0.0
δ=500,103,15,4038.6,16173,121,115,18,3,1,1874.2,0.0,384.6,1741.7,0.0,14.0,24.1,0.0
δ=500,104,12,4466.8,17609,149,140,12,0,1,1880.2,285.7,413.7,1887.2,0.0,0.0,0.0,0.0
δ=500,105,15,4210.3,16286,147,140,16,1,1,1890.8,0.0,536.0,1769.5,0.0,0.0,14.0,0.0
δ=500,106,13,4294.0,16580,153,145,14,1,1,2104.6,146.2,227.9,1801.4,0.0,0.0,14.0,0.0
δ=500,107,16,4230.9,16960,128,119,16,0,1,1667.7,0.0,522.5,2040.7,0.0,0.0,0.0,0.0
δ=500,108,12,4023.4,15492,145,137,13,1,1,2055.6,0.0,214.0,1739.8,0.0,0.0,14.0,0.0
δ=500,109,13,3813.7,14289,150,141,13,0,1,1900.1,310.2,355.2,1248.3,0.0,0.0,0.0,0.0
δ=500,110,15,4292.6,16988,137,129,17,2,1,1811.0,0.0,474.0,1979.6,0.0,28.0,0.0,0.0
δ=500,111,12,4511.4,18252,135,126,12,0,1,1840.1,660.0,633.7,1377.6,0.0,0.0,0.0,0.0
δ=500,112,12,4136.0,15710,156,148,14,2,1,2061.5,0.0,419.0,1627.5,0.0,14.0,14.0,0.0
δ=500,113,12,4450.6,17668,144,137,12,0,1,1818.8,498.6,427.2,1706.0,0.0,0.0,0.0,0.0
δ=500,114,15,4466.7,18008,132,124,17,2,1,1675.4,150.4,671.2,1941.8,0.0,28.0,0.0,0.0
δ=500,115,15,3911.7,15404,127,118,16,1,1,1808.2,0.0,362.9,1726.6,0.0,14.0,0.0,0.0
δ=500,116,15,3956.0,15315,137,130,16,1,1,1806.7,302.9,496.3,1336.1,0.0,14.0,0.0,0.0
δ=500,117,11,4014.6,15313,151,142,11,0,1,1922.2,0.0,441.5,1650.9,0.0,0.0,0.0,0.0
δ=500,118,16,5569.1,23256,140,135,17,1,1,1939.5,1051.8,465.7,2098.1,0.0,14.0,0.0,0.0
δ=500,119,14,4101.2,15871,144,137,14,0,1,1782.2,0.0,559.6,1759.4,0.0,0.0,0.0,0.0
δ=500,120,12,3644.1,13526,148,139,12,0,1,1860.5,0.0,670.2,1113.4,0.0,0.0,0.0,0.0
δ=500,121,16,4279.0,17075,132,124,16,0,1,1770.6,0.0,643.3,1865.1,0.0,0.0,0.0,0.0
δ=500,122,15,4442.3,18081,126,118,16,1,1,1717.7,0.0,690.4,2020.2,0.0,0.0,14.0,0.0
δ=500,123,14,3920.0,15005,143,134,14,0,1,1610.2,310.8,828.7,1170.3,0.0,0.0,0.0,0.0
δ=500,124,11,3457.7,12828,141,132,11,0,1,1846.2,0.0,675.3,936.2,0.0,0.0,0.0,0.0
δ=500,125,15,4744.0,18880,150,140,16,1,1,1954.8,549.5,501.3,1725.4,0.0,13.0,0.0,0.0
δ=500,126,13,4274.2,16816,142,133,14,1,1,1864.7,146.0,519.5,1730.0,0.0,14.0,0.0,0.0
δ=500,127,12,3983.2,15436,140,133,13,1,1,1784.3,466.7,565.5,1152.7,0.0,0.0,14.0,0.0
δ=500,128,12,3885.6,14698,148,140,14,2,1,1777.8,0.0,602.7,1477.1,0.0,14.0,14.0,0.0
δ=500,129,10,3316.8,12129,141,133,11,1,1,1779.3,0.0,457.2,1066.3,0.0,14.0,0.0,0.0
δ=500,130,12,3874.8,14919,140,131,12,0,1,1850.8,0.0,496.1,1527.9,0.0,0.0,0.0,0.0
δ=500,131,11,3645.4,13507,149,141,12,1,1,1924.1,0.0,596.2,1111.0,0.0,14.0,0.0,0.0
δ=500,132,16,3657.5,14587,110,104,18,2,1,1377.8,0.0,907.9,1343.8,0.0,14.0,14.0,0.0
δ=500,133,13,3307.7,12328,131,122,13,0,1,1799.3,0.0,377.4,1131.0,0.0,0.0,0.0,0.0
δ=500,134,10,4190.6,16098,155,146,10,0,1,2125.9,679.6,235.2,1149.8,0.0,0.0,0.0,0.0
δ=500,135,16,3938.9,15790,117,110,18,2,1,1691.9,300.9,429.1,1489.1,0.0,14.0,14.0,0.0
δ=500,136,15,3766.3,14122,144,138,18,3,1,1913.3,0.0,415.7,1395.3,0.0,28.0,14.0,0.0
δ=500,137,13,3932.4,15212,139,130,13,0,1,1806.7,0.0,446.3,1679.4,0.0,0.0,0.0,0.0
δ=500,138,15,4406.3,17577,137,128,16,1,1,1728.7,401.9,603.3,1658.4,0.0,14.0,0.0,0.0
δ=500,139,11,4027.3,15466,148,139,11,0,1,1974.2,0.0,454.9,1598.1,0.0,0.0,0.0,0.0
δ=500,140,16,4214.5,17293,113,108,17,1,1,1581.6,0.0,738.8,1880.1,0.0,0.0,14.0,0.0
δ=500,141,10,3291.8,11394,162,153,10,0,1,2007.6,0.0,571.2,712.9,0.0,0.0,0.0,0.0
δ=500,142,15,3736.1,14391,131,125,16,1,1,1654.0,252.9,847.6,967.6,0.0,0.0,14.0,0.0
δ=500,143,16,4663.3,19297,120,112,20,4,1,1804.4,388.3,387.7,2030.7,0.0,28.0,24.1,0.0
δ=500,144,14,4247.1,16560,145,137,15,1,1,1913.5,0.0,502.6,1816.9,0.0,14.0,0.0,0.0
δ=500,145,10,3837.1,14560,147,140,10,0,1,1985.0,0.0,408.2,1443.9,0.0,0.0,0.0,0.0
δ=500,146,13,4328.6,17253,136,130,14,1,1,1779.3,488.8,697.8,1348.7,0.0,14.0,0.0,0.0
δ=500,147,16,4346.7,17248,137,129,17,1,1,1980.7,427.6,444.2,1480.2,0.0,14.0,0.0,0.0
δ=500,148,10,3410.2,12431,147,139,10,0,1,1882.0,0.0,456.0,1072.2,0.0,0.0,0.0,0.0
δ=500,149,15,4302.8,17454,123,119,16,1,1,1585.9,476.6,721.6,1504.7,0.0,0.0,14.0,0.0
δ=500,150,14,4184.9,16774,128,120,14,0,1,1969.5,0.0,401.3,1814.0,0.0,0.0,0.0,0.0
δ=500,151,14,3780.0,14020,152,143,15,1,1,2058.2,0.0,276.3,1431.6,0.0,14.0,0.0,0.0
δ=500,152,12,3835.6,14718,140,132,12,0,1,1914.1,130.6,398.5,1392.4,0.0,0.0,0.0,0.0
δ=500,153,10,4012.2,15141,157,149,10,0,1,2112.1,0.0,235.9,1664.2,0.0,0.0,0.0,0.0
δ=500,154,13,3853.3,14582,146,139,14,1,1,1903.4,123.4,578.3,1234.2,0.0,0.0,14.0,0.0
δ=500,155,16,4091.0,16345,125,117,16,0,1,1660.5,0.0,637.6,1792.9,0.0,0.0,0.0,0.0
δ=500,156,14,3579.1,13546,134,127,15,1,1,1618.1,129.3,800.6,1018.2,0.0,0.0,13.0,0.0
δ=500,157,15,4949.9,20220,140,131,15,0,1,2070.1,502.8,367.5,2009.5,0.0,0.0,0.0,0.0
δ=500,158,11,3274.1,12121,134,125,11,0,1,1751.0,0.0,654.0,869.1,0.0,0.0,0.0,0.0
δ=500,159,13,4081.7,15948,138,131,15,2,1,1742.9,462.1,509.8,1338.8,0.0,14.0,14.0,0.0
δ=500,160,10,3506.0,12610,157,149,10,0,1,2082.0,0.0,438.0,986.0,0.0,0.0,0.0,0.0
δ=500,161,16,3952.7,15788,120,115,16,0,1,1488.9,0.0,898.2,1565.6,0.0,0.0,0.0,0.0
δ=500,162,11,3196.8,11799,131,124,12,1,1,1744.8,0.0,567.4,870.6,0.0,14.0,0.0,0.0
δ=500,163,13,4144.9,16044,146,138,14,1,1,1941.5,146.0,244.6,1798.8,0.0,14.0,0.0,0.0
δ=500,164,13,4379.7,17118,149,140,15,2,1,1805.0,289.2,500.6,1756.9,0.0,28.0,0.0,0.0
δ=500,165,12,3438.9,12570,145,137,13,1,1,1736.7,0.0,652.8,1035.5,0.0,0.0,14.0,0.0
δ=500,166,11,3450.8,12714,142,134,14,3,1,1895.5,0.0,370.1,1143.2,0.0,42.0,0.0,0.0
δ=500,167,13,3880.4,14657,147,140,16,3,1,1791.6,0.0,614.1,1432.8,0.0,28.0,14.0,0.0
δ=500,168,16,4378.3,17802,124,115,17,1,1,1649.2,0.0,838.3,1876.9,0.0,14.0,0.0,0.0
δ=500,169,14,3891.3,14991,138,130,15,1,1,1756.7,0.0,650.5,1470.2,0.0,0.0,14.0,0.0
δ=500,170,15,4150.2,16416,133,124,16,1,1,1759.3,0.0,604.7,1772.2,0.0,14.0,0.0,0.0
δ=500,171,10,4141.1,16211,143,134,10,0,1,2004.1,178.7,340.5,1617.8,0.0,0.0,0.0,0.0
δ=500,172,13,4304.8,16714,151,142,13,0,1,1988.9,0.0,440.1,1875.8,0.0,0.0,0.0,0.0
δ=500,173,13,4244.2,16376,151,143,15,2,1,1864.1,0.0,537.8,1814.2,0.0,14.0,14.0,0.0
δ=500,174,16,4442.9,17634,139,132,19,3,1,1601.9,490.9,803.6,1504.5,0.0,14.0,28.0,0.0
δ=500,175,15,3999.4,16077,119,111,16,1,1,1659.8,0.0,831.3,1494.2,0.0,0.0,14.0,0.0
δ=500,176,16,4138.0,16465,128,119,18,2,1,1724.7,0.0,744.0,1642.3,0.0,27.0,0.0,0.0
δ=500,177,15,4502.4,18022,138,130,16,1,1,1703.2,481.7,624.5,1680.0,0.0,0.0,13.0,0.0
δ=500,178,14,4067.5,15943,135,128,16,2,1,1702.8,0.0,947.9,1392.7,0.0,0.0,24.1,0.0
δ=500,179,16,3632.1,14436,112,105,16,0,1,1683.4,0.0,565.3,1383.4,0.0,0.0,0.0,0.0
δ=500,180,11,4278.1,16735,147,138,12,1,1,1719.0,292.8,590.0,1662.3,0.0,14.0,0.0,0.0
δ=500,181,12,4443.7,17693,141,134,14,2,1,1933.5,383.0,379.5,1719.7,0.0,28.0,0.0,0.0
δ=500,182,14,4074.4,16192,129,121,14,0,1,1797.5,0.0,634.0,1642.9,0.0,0.0,0.0,0.0
δ=500,183,16,4095.4,16167,131,124,17,1,1,1612.1,0.0,1079.2,1390.2,0.0,0.0,14.0,0.0
δ=500,184,13,4315.4,16662,154,145,14,1,1,2017.1,0.0,326.4,1957.9,0.0,14.0,0.0,0.0
δ=500,185,13,4098.6,15413,159,150,15,2,1,2002.0,0.0,366.0,1702.6,0.0,28.0,0.0,0.0
δ=500,186,15,4207.8,16784,130,123,16,1,1,1770.9,120.5,652.2,1650.3,0.0,0.0,14.0,0.0
δ=500,187,12,4340.3,17182,142,134,12,0,1,1847.3,116.0,472.2,1904.8,0.0,0.0,0.0,0.0
δ=500,188,14,4486.0,17745,146,137,14,0,1,1820.1,324.9,611.7,1729.3,0.0,0.0,0.0,0.0
δ=500,189,15,4148.8,16034,145,139,16,1,1,2099.1,0.0,349.0,1686.6,0.0,0.0,14.0,0.0
δ=500,190,11,4083.6,15498,155,145,14,3,1,2001.6,0.0,396.1,1647.7,0.0,38.1,0.0,0.0
δ=500,191,13,3900.1,14805,146,138,15,2,1,1940.8,0.0,439.3,1491.9,0.0,14.0,14.0,0.0
δ=500,192,14,3830.8,14914,131,123,14,0,1,1462.6,0.0,1058.3,1309.9,0.0,0.0,0.0,0.0
δ=500,193,12,4081.3,15726,147,138,13,1,1,1839.7,0.0,517.7,1709.9,0.0,14.0,0.0,0.0
δ=500,194,11,3643.2,13236,157,150,13,2,1,2104.4,0.0,334.9,1175.9,0.0,0.0,28.0,0.0
δ=500,195,11,3848.5,14448,151,143,13,2,1,2098.9,0.0,113.3,1608.3,0.0,28.0,0.0,0.0
δ=500,196,16,4342.5,17733,120,113,17,1,1,1676.3,465.9,425.7,1760.6,0.0,0.0,14.0,0.0
δ=500,197,14,3619.1,14190,120,111,14,0,1,1723.4,0.0,594.9,1300.8,0.0,0.0,0.0,0.0
δ=500,198,16,4293.2,16961,138,131,16,0,1,1777.0,118.7,564.5,1833.1,0.0,0.0,0.0,0.0
δ=500,199,13,4045.4,15332,153,146,14,1,1,1967.5,0.0,475.8,1588.2,0.0,0.0,14.0,0.0
δ=500,200,13,3835.5,14862,134,128,13,0,1,1840.4,0.0,537.7,1457.4,0.0,0.0,0.0,0.0
δ=500,201,16,3905.6,15258,129,123,18,2,1,1671.2,0.0,533.8,1672.6,0.0,14.0,14.0,0.0
δ=500,202,10,3165.6,11078,150,144,12,2,1,1813.6,0.0,767.8,556.1,0.0,0.0,28.0,0.0
δ=500,203,10,3476.6,12493,155,147,12,2,1,2100.0,0.0,290.4,1058.2,0.0,14.0,14.0,0.0
δ=500,204,13,3780.6,14658,132,124,13,0,1,1700.5,0.0,691.6,1388.5,0.0,0.0,0.0,0.0
δ=500,205,14,4363.9,17029,149,140,15,1,1,1903.8,146.0,396.3,1903.7,0.0,14.0,0.0,0.0
δ=500,206,15,4043.3,15806,135,126,17,2,1,1563.7,0.0,933.9,1517.7,0.0,28.0,0.0,0.0
δ=500,207,12,3705.6,14003,142,135,12,0,1,1711.0,0.0,663.6,1331.0,0.0,0.0,0.0,0.0
δ=500,208,11,3993.5,15438,142,135,13,2,1,1890.2,421.7,677.4,977.4,0.0,13.0,14.0,0.0
δ=500,209,16,3909.0,15425,125,119,16,0,1,1442.3,0.0,837.3,1629.3,0.0,0.0,0.0,0.0
δ=500,210,11,3502.2,13336,130,121,14,3,1,1699.0,0.0,820.1,945.0,0.0,14.0,24.1,0.0
δ=500,211,16,4045.2,16131,123,115,19,3,1,1599.4,0.0,654.0,1749.8,0.0,28.0,14.0,0.0
δ=500,212,11,4030.0,15060,162,153,11,0,1,2136.1,111.9,182.7,1599.3,0.0,0.0,0.0,0.0
δ=500,213,16,4153.5,16472,130,123,18,2,1,1942.2,0.0,134.2,2049.1,0.0,28.0,0.0,0.0
δ=500,214,10,3911.4,14672,156,147,10,0,1,2187.5,0.0,147.1,1576.8,0.0,0.0,0.0,0.0
δ=500,215,16,4101.6,16173,132,124,17,1,1,1938.8,0.0,245.7,1903.1,0.0,14.0,0.0,0.0
δ=500,216,15,4337.1,17715,121,114,15,0,1,1685.7,452.3,655.4,1543.7,0.0,0.0,0.0,0.0
δ=500,217,13,3870.8,14979,136,127,14,1,1,1572.8,0.0,691.3,1592.7,0.0,14.0,0.0,0.0
δ=500,218,12,3667.7,13638,148,140,12,0,1,1697.0,0.0,604.9,1365.8,0.0,0.0,0.0,0.0
