# 问题四 模块P 配对实验逐案
p_dir,arm,k,n_src,T,dist,meas,switch,clear,fail,cert,skip
0.50,skip_ig,92,11,7337.8,25794,358,331,12,1,0,27
0.50,skip_ig,93,14,6856.5,25937,271,244,14,0,0,65
0.50,skip_ig,94,10,7291.4,24897,381,357,10,0,0,45
0.50,skip_ig,95,13,7358.0,27040,318,292,14,1,0,30
0.50,skip_ig,96,16,6757.7,26213,244,212,17,1,0,62
0.50,skip_ig,97,13,6978.8,25154,317,295,14,1,0,48
0.50,skip_ig,98,13,7297.0,25570,357,330,14,1,0,18
0.50,skip_ig,99,11,7067.3,24636,352,325,11,0,0,42
0.50,skip_ig,100,13,6272.6,23063,270,245,13,0,0,24
0.50,skip_ig,101,14,6531.5,24177,275,251,14,0,0,66
0.50,skip_ig,102,11,6948.7,24479,337,310,12,1,0,45
0.50,skip_ig,103,10,7842.3,27031,398,348,26,16,0,64
0.50,skip_ig,104,11,6547.4,22202,346,322,11,0,0,41
0.50,skip_ig,105,12,7371.5,25878,360,336,12,0,0,53
0.50,skip_ig,106,15,6707.9,24734,285,261,15,0,0,51
0.50,skip_ig,107,16,6586.4,23867,293,268,16,0,0,41
0.50,skip_ig,108,15,6933.6,25498,297,274,15,0,0,48
0.50,skip_ig,109,10,6869.7,23464,359,332,10,0,0,49
0.50,skip_ig,110,14,7436.6,26853,337,311,14,0,0,50
0.50,skip_ig,111,10,7271.5,25442,360,333,10,0,0,55
0.50,skip_ig,112,14,6650.3,24212,294,268,14,0,0,61
0.50,skip_ig,113,11,7012.2,23296,387,360,12,1,0,26
0.50,skip_ig,114,10,6998.3,23801,369,343,10,0,0,0
0.50,skip_ig,115,13,6884.4,25002,307,281,14,1,0,35
0.50,skip_ig,116,16,7566.8,28459,303,280,16,0,0,19
0.50,skip_ig,117,12,6638.1,22850,339,313,12,0,0,61
0.50,skip_ig,118,13,7344.5,26453,335,308,15,2,0,30
0.50,skip_ig,119,11,7232.2,25551,349,322,11,0,0,3
0.50,skip_ig,120,15,7118.9,27060,276,252,15,0,0,40
0.50,skip_ig,121,10,7888.3,28141,371,346,13,3,0,26
0.50,skip_ig,122,11,7209.1,25195,356,335,11,0,0,67
0.50,skip_ig,123,10,6892.3,24081,342,316,10,0,0,97
0.50,skip_ig,124,11,8475.5,29897,413,373,12,1,0,52
0.50,skip_ig,125,14,7444.0,26550,348,324,14,0,0,26
0.50,skip_ig,126,14,7362.8,27399,305,282,16,2,0,60
0.50,skip_ig,127,15,7892.6,28783,349,310,17,2,0,65
0.50,skip_ig,128,13,7797.8,28329,349,322,13,0,0,41
0.50,skip_ig,129,16,7571.2,29851,259,226,16,0,0,49
0.50,skip_ig,130,13,6973.1,25426,308,283,13,0,0,110
0.50,skip_ig,131,15,8228.5,31517,313,285,15,0,0,58
0.50,skip_ig,132,14,6992.9,25324,314,288,14,0,0,30
0.50,skip_ig,133,15,7400.6,29258,249,226,16,1,0,70
0.50,skip_ig,134,13,6988.0,26190,285,260,13,0,0,38
0.50,skip_ig,135,15,6739.5,25733,257,230,16,1,0,62
0.50,skip_ig,136,12,6662.0,23360,326,300,12,0,0,49
0.50,skip_ig,137,12,8812.3,31881,401,368,13,1,0,55
0.50,skip_ig,138,12,6715.7,24253,305,280,12,0,0,98
0.50,skip_ig,139,15,7593.9,28129,319,295,16,1,0,22
0.50,skip_ig,140,12,7597.3,27232,352,331,12,0,0,35
0.50,skip_ig,141,13,7132.7,25968,316,294,13,0,0,63
0.50,skip_ig,142,11,7219.7,25903,335,309,11,0,0,44
0.50,skip_ig,143,14,6560.1,24800,259,235,14,0,0,70
0.50,skip_ig,144,13,7130.7,25193,342,317,13,0,0,27
0.50,skip_ig,145,13,6749.7,24679,296,269,13,0,0,59
0.50,skip_ig,146,14,7641.7,28404,319,293,15,1,0,52
0.50,skip_ig,147,11,9198.2,33256,421,384,12,1,0,12
0.50,skip_ig,148,15,7376.9,27149,316,292,15,0,0,25
0.50,skip_ig,149,13,6868.3,25041,303,280,13,0,0,54
0.50,skip_ig,150,10,7757.8,26034,421,396,10,0,0,37
0.50,skip_ig,151,15,7091.5,26878,277,250,17,2,0,43
0.50,skip_ig,152,11,7521.0,27070,346,319,12,1,0,68
0.50,skip_ig,153,14,6409.8,23424,280,255,14,0,0,32
0.50,skip_ig,154,15,6525.2,24156,274,249,15,0,0,30
0.50,skip_ig,155,15,7262.3,27276,292,272,15,0,0,62
0.50,skip_ig,156,16,6726.5,24783,286,260,16,0,0,60
0.50,skip_ig,157,13,6801.0,23640,339,313,13,0,0,17
0.50,skip_ig,158,10,7173.0,24725,367,343,10,0,0,45
0.50,skip_ig,159,16,7011.9,26155,287,263,17,1,0,37
0.50,skip_ig,160,16,7255.3,26521,316,291,16,0,0,70
0.50,skip_ig,161,11,7486.9,25309,399,372,12,1,0,7
0.50,skip_ig,162,16,7444.9,27509,314,290,17,1,0,40
0.50,skip_ig,163,10,7228.7,24519,383,360,10,0,0,61
0.50,skip_ig,164,11,7110.6,25468,331,307,11,0,0,29
0.50,skip_ig,165,11,7494.9,25695,387,363,12,1,0,45
0.50,skip_ig,166,16,6835.5,25588,276,255,17,1,0,40
0.50,skip_ig,167,10,6882.1,23070,374,348,10,0,0,47
0.50,skip_ig,168,16,7177.3,28467,238,211,17,1,0,81
0.50,skip_ig,169,14,7378.3,27371,310,284,14,0,0,88
0.50,skip_ig,170,11,6973.2,23891,361,335,11,0,0,54
0.50,skip_ig,171,14,7009.8,25789,301,274,15,1,0,18
0.50,skip_ig,172,12,7026.0,25580,312,290,12,0,0,38
0.50,skip_ig,173,13,7835.2,28486,350,323,13,0,0,49
0.50,skip_ig,174,15,7047.1,26041,298,274,15,0,0,22
0.50,skip_ig,175,11,7042.2,25351,324,297,11,0,0,74
0.50,skip_ig,176,13,7354.4,26887,323,297,13,0,0,46
0.50,skip_ig,177,14,7321.5,26258,338,307,15,1,0,62
0.50,skip_ig,178,16,6809.8,26309,248,225,17,1,0,89
0.50,skip_ig,179,13,7917.5,27742,388,364,13,0,0,38
0.50,skip_ig,180,10,7312.9,24414,401,375,10,0,0,59
0.50,skip_ig,181,15,6969.6,25548,302,275,15,0,0,33
0.50,skip_ig,182,16,6769.7,25678,263,236,17,1,0,73
0.50,skip_ig,183,14,7818.3,29316,318,292,15,1,0,35
0.50,skip_ig,184,16,6862.5,25877,271,249,17,1,0,32
0.50,skip_ig,185,10,7330.9,25279,375,350,10,0,0,30
0.50,skip_ig,186,14,8204.3,30896,331,291,17,3,0,48
0.50,skip_ig,187,16,6710.2,24661,287,263,16,0,0,50
0.50,skip_ig,188,14,7258.4,26652,313,290,15,1,0,63
0.50,skip_ig,189,10,7273.3,24981,375,352,10,0,0,32
0.50,skip_ig,190,10,7083.2,23331,399,372,10,0,0,23
0.50,skip_ig,191,11,6967.3,24217,349,324,11,0,0,49
0.50,skip_ig,192,12,6945.4,25072,316,291,12,0,0,22
0.50,skip_ig,193,16,6604.8,24159,286,263,16,0,0,42
0.50,skip_ig,194,10,6817.3,23652,343,319,11,1,0,38
0.50,skip_ig,195,11,6867.5,22728,382,357,11,0,0,54
0.50,skip_ig,196,10,7620.7,26523,383,348,11,1,0,35
0.50,skip_ig,197,14,7100.7,26489,293,268,14,0,0,108
0.50,skip_ig,198,10,6621.6,22943,335,308,10,0,0,28
0.50,skip_ig,199,11,7250.1,25456,355,329,11,0,0,20
0.50,skip_ig,200,12,7303.5,26718,320,300,12,0,0,64
0.50,skip_ig,201,10,7569.4,26752,365,341,11,1,0,35
0.50,skip_ig,202,12,7024.2,25166,326,301,12,0,0,17
0.50,skip_ig,203,12,6865.5,25143,300,274,13,1,0,37
0.50,skip_ig,204,11,7062.6,24868,343,319,11,0,0,32
0.50,skip_ig,205,15,7092.2,26576,287,264,16,1,0,63
0.50,skip_ig,206,11,7752.4,27437,373,345,11,0,0,49
0.50,skip_ig,207,15,6661.6,24988,269,244,15,0,0,32
0.50,skip_ig,208,13,7350.1,26611,331,305,14,1,0,27
0.50,skip_ig,209,14,7094.0,26960,275,251,16,2,0,57
0.50,skip_ig,210,15,6691.4,25607,253,230,15,0,0,31
0.50,skip_ig,211,15,6974.0,25720,296,275,15,0,0,78
0.50,skip_ig,212,13,7093.0,25670,320,294,13,0,0,54
0.50,skip_ig,213,15,7065.0,26495,285,266,15,0,0,57
0.50,skip_ig,214,11,7231.2,24316,390,363,11,0,0,13
0.50,skip_ig,215,15,7129.7,26863,284,262,15,0,0,54
0.50,skip_ig,216,12,7158.5,25928,322,303,12,0,0,78
0.50,skip_ig,217,13,6607.2,23186,321,297,14,1,0,76
0.50,skip_ig,218,11,7321.4,25977,349,323,12,1,0,54
0.50,skip_ig,219,13,7940.4,28767,358,323,16,3,0,39
0.50,skip_ig,220,15,6341.5,23613,261,239,15,0,0,79
0.50,skip_ig,221,14,7751.9,28975,318,291,16,2,0,27
0.50,skip_ig,222,10,7190.3,25216,354,327,10,0,0,53
0.50,skip_ig,223,11,7051.8,24464,354,331,12,1,0,45
0.50,skip_ig,224,10,6919.2,23756,357,333,10,0,0,45
0.50,skip_ig,225,12,7145.6,25648,330,306,12,0,0,42
0.50,skip_ig,226,12,7198.1,25341,349,322,13,1,0,60
0.50,skip_ig,227,13,7448.9,27950,303,279,13,0,0,48
0.50,skip_ig,228,10,7302.4,25387,367,340,10,0,0,22
0.50,skip_ig,229,16,6624.9,24645,273,248,17,1,0,33
0.50,skip_ig,230,15,8030.4,31257,288,261,16,1,0,12
0.50,skip_ig,231,11,7360.7,25288,379,353,11,0,0,31
0.50,skip_ig,232,15,6925.9,26175,273,251,15,0,0,61
0.50,skip_ig,233,14,6688.7,24863,278,256,14,0,0,68
0.50,skip_ig,234,13,7036.2,25606,311,289,15,2,0,66
0.50,skip_ig,235,15,7290.6,26913,309,285,16,1,0,27
0.50,skip_ig,236,14,7230.3,27147,292,271,14,0,0,107
0.50,skip_ig,237,14,7008.3,25781,301,277,14,0,0,56
0.50,skip_ig,238,15,7125.4,26547,293,270,17,2,0,101
0.50,skip_ig,239,11,7083.8,25414,328,303,12,1,0,64
0.50,skip_ig,240,11,7039.4,24407,355,328,11,0,0,45
0.50,skip_ig,241,15,6290.8,23314,262,243,15,0,0,75
0.50,skip_ig,242,13,7495.9,28109,306,279,13,0,0,49
0.50,skip_ig,243,13,6885.7,25448,293,266,13,0,0,28
0.50,skip_ig,244,15,6960.9,26039,283,257,17,2,0,16
0.50,skip_ig,245,13,7197.5,26008,326,301,13,0,0,32
0.50,skip_ig,246,12,7402.0,25820,366,342,14,2,0,24
0.50,skip_ig,247,10,7045.9,23905,373,347,11,1,0,32
0.50,skip_ig,248,15,6427.9,24490,247,220,15,0,0,58
0.50,skip_ig,249,16,6653.0,25700,243,218,16,0,0,47
0.50,skip_ig,250,12,7105.4,24682,355,334,12,0,0,51
0.50,skip_ig,251,15,7138.4,26762,289,263,16,1,0,73
0.50,skip_ig,252,11,7254.6,26353,326,299,11,0,0,54
0.50,skip_ig,253,11,7415.0,26255,356,329,11,0,0,60
0.50,skip_ig,254,10,7672.9,26730,383,356,12,2,0,13
0.50,skip_ig,255,10,7319.8,25174,377,350,10,0,0,75
0.50,skip_ig,256,15,7231.0,27670,274,252,15,0,0,72
0.50,skip_ig,257,11,7227.3,25351,354,329,12,1,0,51
0.50,skip_ig,258,12,7118.0,25770,320,301,13,1,0,56
0.50,skip_ig,259,15,7019.5,26202,288,264,15,0,0,37
0.50,skip_ig,260,10,7186.4,24777,367,340,12,2,0,53
0.50,skip_ig,261,16,6910.8,27349,231,203,17,1,0,58
0.50,skip_ig,262,16,8185.3,30967,317,285,30,14,0,40
0.50,skip_ig,263,12,6892.3,25111,306,280,12,0,0,45
0.50,skip_ig,264,10,8087.3,28527,393,367,10,0,0,33
0.50,skip_ig,265,11,8254.6,29988,371,347,11,0,0,17
0.50,skip_ig,266,13,8355.0,31475,339,300,13,0,0,29
0.50,skip_ig,267,11,7167.3,25856,327,303,12,1,0,64
0.50,skip_ig,268,16,6829.3,25867,267,241,16,0,0,47
0.50,skip_ig,269,15,6855.8,25514,284,258,15,0,0,54
0.50,skip_ig,270,16,6833.8,26609,242,219,17,1,0,103
0.50,skip_ig,271,11,6684.9,23560,323,300,12,1,0,53
0.50,skip_ig,272,11,9247.4,34312,397,339,13,2,0,29
0.50,skip_ig,273,13,7389.5,26863,330,296,15,2,0,53
0.50,skip_ig,274,16,6795.3,27262,214,187,18,2,0,31
0.50,skip_ig,275,12,7364.6,26023,353,329,14,2,0,52
0.50,skip_ig,276,12,7741.2,27531,366,345,12,0,0,24
0.50,skip_ig,277,10,7175.5,24332,381,354,10,0,0,22
0.50,skip_ig,278,15,7936.3,28502,364,341,15,0,0,18
0.50,skip_ig,279,14,7312.1,27456,296,271,14,0,0,53
0.50,skip_ig,280,15,7575.8,28079,318,292,16,1,0,26
0.50,skip_ig,281,12,7898.1,29151,340,308,12,0,0,51
0.50,skip_ig,282,16,7116.2,28001,243,218,17,1,0,75
0.50,skip_ig,283,15,6768.7,26464,238,211,15,0,0,69
0.50,skip_ig,284,14,7589.9,28654,301,275,17,3,0,68
0.50,skip_ig,285,12,6703.5,23572,325,304,12,0,0,19
0.50,skip_ig,286,13,6546.1,23601,298,271,13,0,0,54
0.50,skip_ig,287,16,7115.8,27089,273,250,17,1,0,50
0.50,skip_ig,288,11,6544.1,22455,336,312,13,2,0,7
0.50,skip_ig,289,10,6351.7,21144,350,323,10,0,0,44
0.50,skip_ig,290,12,6707.8,24769,286,261,13,1,0,28
0.50,skip_ig,291,12,7655.0,27230,362,336,13,1,0,56
0.50,skip_ig,292,15,6712.2,25851,249,222,15,0,0,48
0.50,skip_ig,293,14,7100.6,25618,321,296,16,2,0,16
0.50,skip_ig,294,13,6865.9,25114,300,275,14,1,0,47
0.50,skip_ig,295,11,7171.5,25633,335,312,12,1,0,62
0.50,skip_ig,296,10,6747.7,22198,380,358,10,0,0,38
0.50,skip_ig,297,15,6850.5,25818,273,247,15,0,0,77
0.50,skip_ig,298,10,7228.9,25129,362,337,12,2,0,37
0.50,skip_ig,299,10,7356.9,24954,390,366,10,0,0,18
0.50,count_cert,0,11,7166.8,25434,341,314,13,2,0,0
0.50,count_cert,1,15,7082.9,24979,339,314,16,1,0,0
0.50,count_cert,2,10,7490.2,24626,423,397,11,1,0,0
0.50,count_cert,3,16,5990.2,24421,174,153,17,1,1,0
0.50,count_cert,4,15,7777.6,28148,351,315,16,1,0,0
0.50,count_cert,5,13,7342.3,24147,412,388,13,0,0,0
0.50,count_cert,6,13,7115.2,23656,391,364,13,0,0,0
0.50,count_cert,7,16,8939.7,32344,406,355,18,2,1,0
0.50,count_cert,8,15,8834.5,32997,367,325,15,0,0,0
0.50,count_cert,9,10,7661.0,25525,422,396,10,0,0,0
0.50,count_cert,10,12,8243.2,28221,427,401,13,1,0,0
0.50,count_cert,11,13,7543.9,26550,365,338,15,2,0,0
0.50,count_cert,12,13,7666.2,25646,416,389,14,1,0,0
0.50,count_cert,13,15,7644.4,27812,338,311,17,2,0,0
0.50,count_cert,14,12,7749.8,27189,380,346,14,2,0,0
0.50,count_cert,15,16,7030.1,26105,292,269,16,0,1,0
0.50,count_cert,16,14,7438.1,25300,388,362,16,2,0,0
0.50,count_cert,17,15,7042.1,25805,305,278,16,1,0,0
0.50,count_cert,18,16,8890.5,32907,378,339,16,0,1,0
0.50,count_cert,19,15,7384.0,26615,335,308,16,1,0,0
0.50,count_cert,20,15,8888.6,33978,341,310,16,1,0,0
0.50,count_cert,21,11,7177.1,23066,422,396,12,1,0,0
0.50,count_cert,22,11,7417.9,25614,377,352,12,1,0,0
0.50,count_cert,23,13,9053.7,32289,428,388,14,1,0,0
0.50,count_cert,24,12,7903.3,27036,409,382,15,3,0,0
0.50,count_cert,25,12,7552.6,25768,394,369,12,0,0,0
0.50,count_cert,26,15,7660.9,26809,375,349,15,0,0,0
0.50,count_cert,27,16,6592.1,25146,251,228,16,0,1,0
0.50,count_cert,28,14,7775.9,28950,324,296,14,0,0,0
0.50,count_cert,29,13,7451.2,27241,326,302,15,2,0,0
0.50,count_cert,30,14,7708.5,26643,389,362,15,1,0,0
0.50,count_cert,31,15,7717.8,26649,389,365,16,1,0,0
0.50,count_cert,32,16,7783.8,29314,312,278,17,1,1,0
0.50,count_cert,33,10,6969.1,23350,379,354,10,0,0,0
0.50,count_cert,34,13,7946.8,29189,345,313,15,2,0,0
0.50,count_cert,35,15,7610.6,27178,354,327,16,1,0,0
0.50,count_cert,36,15,7217.1,25845,333,308,15,0,0,0
0.50,count_cert,37,15,8215.2,30781,335,309,15,0,0,0
0.50,count_cert,38,13,8411.7,29318,419,385,14,1,0,0
0.50,count_cert,39,15,7760.6,28013,351,325,16,1,0,0
0.50,count_cert,40,11,7759.1,26850,393,366,12,1,0,0
0.50,count_cert,41,11,6953.9,23820,360,335,11,0,0,0
0.50,count_cert,42,16,7366.1,27346,307,282,16,0,1,0
0.50,count_cert,43,10,7738.3,26392,405,379,12,2,0,0
0.50,count_cert,44,13,7963.4,28322,376,351,14,1,0,0
0.50,count_cert,45,12,7259.5,25168,365,338,13,1,0,0
0.50,count_cert,46,11,7849.6,25858,441,415,12,1,0,0
0.50,count_cert,47,13,7487.7,26529,357,329,14,1,0,0
0.50,count_cert,48,14,7234.9,24640,377,352,14,0,0,0
0.50,count_cert,49,13,7589.5,26683,369,343,13,0,0,0
0.50,count_cert,50,13,7657.0,25705,412,388,14,1,0,0
0.50,count_cert,51,16,7412.5,26802,333,307,16,0,1,0
0.50,count_cert,52,10,8437.7,29673,413,385,11,1,0,0
0.50,count_cert,53,15,8105.9,28920,378,351,17,2,0,0
0.50,count_cert,54,12,6905.2,24426,331,305,12,0,0,0
0.50,count_cert,55,15,7287.8,25644,351,326,16,1,0,0
0.50,count_cert,56,12,7383.4,24922,394,369,12,0,0,0
0.50,count_cert,57,16,7757.0,30030,283,250,18,2,1,0
0.50,count_cert,58,11,7809.3,27627,376,346,12,1,0,0
0.50,count_cert,59,16,8073.7,29353,359,325,17,1,1,0
0.50,count_cert,60,13,7469.8,25729,381,354,13,0,0,0
0.50,count_cert,61,15,7863.9,28490,352,328,16,1,0,0
0.50,count_cert,62,12,7505.0,26170,372,345,14,2,0,0
0.50,count_cert,63,13,7296.0,24885,380,354,13,0,0,0
0.50,count_cert,64,10,8831.5,31328,423,398,11,1,0,0
0.50,count_cert,65,10,7409.3,26166,358,333,11,1,0,0
0.50,count_cert,66,11,7370.8,24804,397,370,11,0,0,0
0.50,count_cert,67,13,7193.7,26369,313,287,14,1,0,0
0.50,count_cert,68,10,7699.6,26823,384,359,12,2,0,0
0.50,count_cert,69,12,7533.6,26518,365,339,14,2,0,0
0.50,count_cert,70,16,6888.7,25674,283,259,16,0,1,0
0.50,count_cert,71,12,7352.1,24426,405,379,13,1,0,0
0.50,count_cert,72,12,7276.8,24479,391,366,12,0,0,0
0.50,count_cert,73,16,6647.1,23466,316,294,16,0,1,0
0.50,count_cert,74,10,6902.6,23168,374,349,10,0,0,0
0.50,count_cert,75,15,7607.9,28274,319,283,15,0,0,0
0.50,count_cert,76,12,9194.8,32849,432,405,12,0,0,0
0.50,count_cert,77,12,7744.7,26649,397,370,12,0,0,0
0.50,count_cert,78,14,7361.2,25581,367,340,14,0,0,0
0.50,count_cert,79,13,7443.6,26978,335,308,13,0,0,0
0.50,count_cert,80,13,7811.4,27587,375,351,14,1,0,0
0.50,count_cert,81,13,7023.5,24363,352,326,13,0,0,0
0.50,count_cert,82,10,7058.7,23149,401,374,10,0,0,0
0.50,count_cert,83,13,7301.2,25211,370,344,13,0,0,0
0.50,count_cert,84,10,7411.9,25429,383,358,11,1,0,0
0.50,count_cert,85,16,7233.4,25747,338,314,16,0,1,0
0.50,count_cert,86,10,7766.9,26629,403,376,10,0,0,0
0.50,count_cert,87,15,7796.2,27666,370,335,16,1,0,0
0.50,count_cert,88,10,7342.1,24366,407,381,11,1,0,0
0.50,count_cert,89,13,7317.8,25969,347,321,14,1,0,0
0.50,count_cert,90,13,7344.6,25698,360,334,15,2,0,0
0.50,count_cert,91,11,7397.8,24934,397,371,11,0,0,0
0.50,count_cert,92,11,7499.8,25794,385,358,12,1,0,0
0.50,count_cert,93,14,7246.5,25937,336,309,14,0,0,0
0.50,count_cert,94,10,7558.4,24897,426,399,10,0,0,0
0.50,count_cert,95,13,7538.0,27040,348,322,14,1,0,0
0.50,count_cert,96,16,6796.7,26213,250,221,17,1,1,0
0.50,count_cert,97,13,7263.8,25154,365,340,14,1,0,0
0.50,count_cert,98,13,7405.0,25570,375,348,14,1,0,0
0.50,count_cert,99,11,7319.3,24636,394,367,11,0,0,0
0.50,count_cert,100,13,6416.6,23063,294,269,13,0,0,0
0.50,count_cert,101,14,6926.5,24177,341,316,14,0,0,0
0.50,count_cert,102,11,7218.7,24479,382,355,12,1,0,0
0.50,count_cert,103,10,8225.2,27031,462,411,26,16,0,0
0.50,count_cert,104,11,6792.4,22202,387,362,11,0,0,0
0.50,count_cert,105,12,7688.5,25878,413,388,12,0,0,0
0.50,count_cert,106,15,7013.9,24734,336,312,15,0,0,0
0.50,count_cert,107,16,6760.4,23867,322,297,16,0,1,0
0.50,count_cert,108,15,7218.6,25498,345,319,15,0,0,0
0.50,count_cert,109,10,7163.7,23464,408,381,10,0,0,0
0.50,count_cert,110,14,7736.6,26853,387,361,14,0,0,0
0.50,count_cert,111,10,7601.5,25442,415,388,10,0,0,0
0.50,count_cert,112,14,7016.3,24212,355,329,14,0,0,0
0.50,count_cert,113,11,7168.2,23296,413,386,12,1,0,0
0.50,count_cert,114,10,6998.3,23801,369,343,10,0,0,0
0.50,count_cert,115,13,7094.4,25002,342,316,14,1,0,0
0.50,count_cert,116,16,7654.8,28459,318,293,16,0,1,0
0.50,count_cert,117,12,7004.1,22850,400,374,12,0,0,0
0.50,count_cert,118,13,7524.5,26453,365,338,15,2,0,0
0.50,count_cert,119,11,7250.2,25551,352,325,11,0,0,0
0.50,count_cert,120,15,7356.9,27060,316,290,15,0,0,0
0.50,count_cert,121,10,8044.3,28141,397,372,13,3,0,0
0.50,count_cert,122,11,7606.1,25195,423,397,11,0,0,0
0.50,count_cert,123,10,7474.3,24081,439,413,10,0,0,0
0.50,count_cert,124,11,8786.5,29897,465,424,12,1,0,0
0.50,count_cert,125,14,7599.0,26550,374,349,14,0,0,0
0.50,count_cert,126,14,7721.8,27399,365,341,16,2,0,0
0.50,count_cert,127,15,8279.6,28783,414,372,17,2,0,0
0.50,count_cert,128,13,8043.8,28329,390,363,13,0,0,0
0.50,count_cert,129,16,7842.2,29851,304,272,16,0,1,0
0.50,count_cert,130,13,7631.1,25426,418,391,13,0,0,0
0.50,count_cert,131,15,8576.5,31517,371,343,15,0,0,0
0.50,count_cert,132,14,7172.9,25324,344,318,14,0,0,0
0.50,count_cert,133,15,7818.6,29258,319,294,16,1,0,0
0.50,count_cert,134,13,7216.0,26190,323,298,13,0,0,0
0.50,count_cert,135,15,7111.5,25733,319,292,16,1,0,0
0.50,count_cert,136,12,6956.0,23360,375,349,12,0,0,0
0.50,count_cert,137,12,9140.3,31881,456,421,13,1,0,0
0.50,count_cert,138,12,7303.7,24253,403,378,12,0,0,0
0.50,count_cert,139,15,7725.9,28129,341,317,16,1,0,0
0.50,count_cert,140,12,7802.3,27232,387,361,12,0,0,0
0.50,count_cert,141,13,7507.7,25968,379,354,13,0,0,0
0.50,count_cert,142,11,7483.7,25903,379,353,11,0,0,0
0.50,count_cert,143,14,6980.1,24800,329,305,14,0,0,0
0.50,count_cert,144,13,7290.7,25193,369,342,13,0,0,0
0.50,count_cert,145,13,7103.7,24679,355,328,13,0,0,0
0.50,count_cert,146,14,7953.7,28404,371,345,15,1,0,0
0.50,count_cert,147,11,9270.2,33256,433,396,12,1,0,0
0.50,count_cert,148,15,7525.9,27149,341,316,15,0,0,0
0.50,count_cert,149,13,7190.3,25041,357,332,13,0,0,0
0.50,count_cert,150,10,7977.8,26034,458,431,10,0,0,0
0.50,count_cert,151,15,7349.5,26878,320,293,17,2,0,0
0.50,count_cert,152,11,7929.0,27070,414,387,12,1,0,0
0.50,count_cert,153,14,6600.8,23424,312,286,14,0,0,0
0.50,count_cert,154,15,6704.2,24156,304,278,15,0,0,0
0.50,count_cert,155,15,7629.3,27276,354,329,15,0,0,0
0.50,count_cert,156,16,6103.7,20558,322,302,16,0,1,0
0.50,count_cert,157,13,6903.0,23640,356,330,13,0,0,0
0.50,count_cert,158,10,7441.0,24725,412,386,10,0,0,0
0.50,count_cert,159,16,6679.5,24327,292,271,17,1,1,0
0.50,count_cert,160,16,7602.3,26521,374,348,16,0,1,0
0.50,count_cert,161,11,7528.9,25309,406,379,12,1,0,0
0.50,count_cert,162,16,7236.1,25856,334,312,17,1,1,0
0.50,count_cert,163,10,7592.7,24519,444,419,10,0,0,0
0.50,count_cert,164,11,7282.6,25468,360,334,11,0,0,0
0.50,count_cert,165,11,7762.9,25695,432,406,12,1,0,0
0.50,count_cert,166,16,7000.5,25588,304,280,17,1,1,0
0.50,count_cert,167,10,7164.1,23070,421,395,10,0,0,0
0.50,count_cert,168,16,7069.0,26190,295,273,17,1,1,0
0.50,count_cert,169,14,7906.3,27371,398,372,14,0,0,0
0.50,count_cert,170,11,7297.2,23891,415,389,11,0,0,0
0.50,count_cert,171,14,7117.8,25789,319,292,15,1,0,0
0.50,count_cert,172,12,7250.0,25580,350,324,12,0,0,0
0.50,count_cert,173,13,8129.2,28486,399,372,13,0,0,0
0.50,count_cert,174,15,7177.1,26041,320,294,15,0,0,0
0.50,count_cert,175,11,7486.2,25351,398,371,11,0,0,0
0.50,count_cert,176,13,7630.4,26887,369,343,13,0,0,0
0.50,count_cert,177,14,7690.5,26258,400,366,15,1,0,0
0.50,count_cert,178,16,7317.8,26309,333,308,17,1,1,0
0.50,count_cert,179,13,8145.5,27742,426,402,13,0,0,0
0.50,count_cert,180,10,7666.9,24414,460,434,10,0,0,0
0.50,count_cert,181,15,7167.6,25548,335,308,15,0,0,0
0.50,count_cert,182,16,7136.7,25678,324,298,17,1,1,0
0.50,count_cert,183,14,8028.3,29316,353,327,15,1,0,0
0.50,count_cert,184,16,6796.2,25536,271,251,17,1,1,0
0.50,count_cert,185,10,7508.9,25279,405,378,10,0,0,0
0.50,count_cert,186,14,8491.3,30896,379,338,17,3,0,0
0.50,count_cert,187,16,6914.2,24661,321,297,16,0,1,0
0.50,count_cert,188,14,7633.4,26652,376,350,15,1,0,0
0.50,count_cert,189,10,7462.3,24981,407,381,10,0,0,0
0.50,count_cert,190,10,7221.2,23331,422,395,10,0,0,0
0.50,count_cert,191,11,7259.3,24217,398,371,11,0,0,0
0.50,count_cert,192,12,7076.4,25072,338,312,12,0,0,0
0.50,count_cert,193,16,6734.8,24159,308,283,16,0,1,0
0.50,count_cert,194,10,7043.3,23652,381,355,11,1,0,0
0.50,count_cert,195,11,7190.5,22728,436,410,11,0,0,0
0.50,count_cert,196,10,7830.7,26523,418,383,11,1,0,0
0.50,count_cert,197,14,7748.7,26489,401,376,14,0,0,0
0.50,count_cert,198,10,6789.6,22943,363,336,10,0,0,0
0.50,count_cert,199,11,7370.1,25456,375,349,11,0,0,0
0.50,count_cert,200,12,7684.5,26718,384,361,12,0,0,0
0.50,count_cert,201,10,7777.4,26752,400,374,11,1,0,0
0.50,count_cert,202,12,7126.2,25166,343,318,12,0,0,0
0.50,count_cert,203,12,7087.5,25143,337,311,13,1,0,0
0.50,count_cert,204,11,7253.6,24868,375,350,11,0,0,0
0.50,count_cert,205,15,7468.2,26576,350,325,16,1,0,0
0.50,count_cert,206,11,8046.4,27437,422,394,11,0,0,0
0.50,count_cert,207,15,6853.6,24988,301,276,15,0,0,0
