outer_x,outer_y,inner_x,inner_y,diameter_x,diameter_y,mec_x,mec_y,diam_circle_x,diam_circle_y,observer_x,observer_y,truth_x,truth_y
,,,,,,37.948146825157586,-28.384732072675614,31.810396218093132,-24.411404459550837,,,,
,,,,,,38.247828144894285,-28.27860935151634,32.09078844531279,-24.31211236429911,,,,
,,,,,,38.545611724852535,-28.167272633167812,32.36940508143577,-24.207941872603133,,,,
,,,,,,38.8414068572692,-28.05075583187298,32.64616125713572,-24.098924715803797,,,,
,,,,,,39.13512344008151,-27.929094439778243,32.920972669800506,-23.985094101583133,,,,
,,,,,,39.42667200437304,-27.80232551612219,33.19375560921168,-23.866484703848933,,,,
,,,,,,39.71596374162684,-27.670487675946998,33.4644269830434,-23.74313265217274,,,,
,,,,,,40.00291053077727,-27.533621078335944,33.73290434217313,-23.61507552078445,,,,
,,,,,,40.287424965052665,-27.39176741418051,33.99910590579647,-23.482352317126782,,,,
,,,,,,40.56942037860018,-27.244969893480956,34.26295058633841,-23.345003469973296,,,,
,,,,,,40.84881087288512,-27.09327323218415,34.52435801415334,-23.203070817113357,,,,
,,,,,,41.12551134285637,-26.936723638562654,34.78324856200641,-23.05659759260797,,,,
,,,,,,41.39943750287035,-26.7753687991392,35.03954336932884,-22.90562841362023,,,,
,,,,,,41.67050591236512,-26.609257864160966,35.293164366239516,-22.750209266824534,,,,
,,,,,,41.93863400127726,-26.438441432627894,35.54403429732591,-22.590387494398566,,,,
,,,,,,42.20374009519348,-26.26297153687976,35.79207674517679,-22.426211779602433,,,,
,,,,,,42.46574344022942,-26.082901626746633,36.03721615365968,-22.257732131949282,,,,
,,,,,,42.72456422762809,-25.898286553267514,36.27937785093604,-22.08499987197188,,,,
,,,,,,42.98012361807041,-25.709182551982188,36.51848807220701,-21.90806761558991,,,,
,,,,,,43.2323437656904,-25.515647225801334,36.7544739821829,-21.72698925808264,,,,
,,,,,,43.48114784178776,-25.31773952746014,36.98726369726945,-21.541819957671926,,,,
,,,,,,43.7264600582307,-25.11551974156069,37.216786307464375,-21.352616118720448,,,,
,,,,,,43.9682056905417,-24.909049466208707,37.44297189795717,-21.159435374550398,,,,
,,,,,,44.20631110065932,-24.698391594250193,37.66575157042587,-20.962336569887842,,,,
,,,,,,44.44070375936907,-24.483610294113625,37.88505746402413,-20.761379742938004,,,,
,,,,,,44.67131226839647,-24.264770990263674,38.10082277605228,-20.556626107097113,,,,
,,,,,,44.89806638215572,-24.04194034327223,38.31298178230612,-20.348138032306125,,,,
,,,,,,45.120897029147166,-23.81518622951298,38.52146985709711,-20.135979026052286,,,,
,,,,,,45.33973633299713,-23.58457772048557,38.72622349293801,-19.920213714024126,,,,
,,,,,,45.554517633133685,-23.350185061775832,38.92718031988784,-19.700907820425876,,,,
,,,,,,45.765175505092195,-23.112079651658213,39.12427912455039,-19.47812814795718,,,,
,,,,,,45.97164578044418,-22.87033401934721,39.31745986872044,-19.25194255746438,,,,
,,,,,,46.17386556634363,-22.625021802904268,39.506663707671926,-19.022419947269455,,,,
,,,,,,46.37177326468483,-22.3762177268069,39.69183300808265,-18.789630232182894,,,,
,,,,,,46.56530859086568,-22.12399757918692,39.87291136558991,-18.55364432220702,,,,
,,,,,,46.754412592151006,-21.8684381887446,40.049843621971874,-18.314534100936044,,,,
,,,,,,46.93902766563012,-21.60961740134593,40.22257588194928,-18.072372403659685,,,,
,,,,,,47.119097575763256,-21.34761405630998,40.39105552960244,-17.827232995176782,,,,
,,,,,,47.294567471511385,-21.08250796239377,40.55523124439856,-17.579190547325915,,,,
,,,,,,47.465383903044454,-20.81437987348163,40.71505301682453,-17.328320616239523,,,,
,,,,,,47.63149483802269,-20.54331146398686,40.87047216362023,-17.074699619328843,,,,
,,,,,,47.79284967744614,-20.269385303972882,41.021441342607964,-16.81840481200642,,,,
,,,,,,47.94939927106765,-19.992684834001615,41.16791456711336,-16.559514264153336,,,,
,,,,,,48.10109593236445,-19.71329433971669,41.30984721997329,-16.29810683633842,,,,
,,,,,,48.247893453063995,-19.431298926169177,41.44719606712678,-16.03426215579648,,,,
,,,,,,48.389747117219436,-19.146784491893783,41.579919270784444,-15.768060592173132,,,,
,,,,,,48.526613714830496,-18.859837702743338,41.70797640217275,-15.499583233043396,,,,
,,,,,,48.65845155500568,-18.570545965489554,41.83132845384893,-15.228911859211685,,,,
,,,,,,48.785220478661735,-18.27899740119802,41.94993785158313,-14.956128919800513,,,,
,,,,,,48.90688187075647,-17.98528081838571,42.06376846580379,-14.681317507135725,,,,
,,,,,,49.0233986720513,-17.689485685969046,42.17278562260313,-14.404561331435781,,,,
,,,,,,49.13473539039984,-17.391702106010786,42.27695611429911,-14.125944695312782,,,,
,,,,,,49.240858111559106,-17.0920207862741,42.37624820955084,-13.845552468093139,,,,
,,,,,,49.34173450952022,-16.79053301259205,42.47063166302423,-13.56347005996547,,,,
,,,,,,49.43733385635515,-16.48733062106107,42.56007772460505,-13.279783395963882,,,,
,,,,,,49.527627031576756,-16.1825059700668,42.64455914815646,-12.99457888979435,,,,
,,,,,,49.61258653100918,-15.87615191215086,42.72405019981845,-12.707943417512325,,,,
,,,,,,49.69218647516587,-15.568361765727,42.79852666584664,-12.419964291059346,,,,
,,,,,,49.76640261713273,-15.259229286655446,42.867965859988004,-12.130729231667047,,,,
,,,,,,49.83521234995396,-14.948848639683959,42.932346630391336,-11.840326343136402,,,,
,,,,,,49.8985947135184,-14.637314369764315,42.99164936605031,-11.54884408500044,,,,
,,,,,,49.95653040094408,-14.324721373253062,43.04585600277716,-11.256371245578666,,,,
,,,,,,50.009001764459384,-14.011164869005082,43.09495002870522,-10.962996914931209,,,,
,,,,,,50.05599282077869,-13.696740369369056,43.13891648931862,-10.66881045772116,,,,
,,,,,,50.09748925597103,-13.381543651093455,43.177741992007526,-10.373901485993219,,,,
,,,,,,50.133478429820244,-13.06567072615208,43.21141471014773,-10.078359831877052,,,,
,,,,,,50.16394937967535,-12.749217812497777,43.23992438670308,-9.782275520223465,,,,
,,,,,,50.18889282378985,-12.432281304753598,43.263262337349914,-9.485738741182018,,,,
,,,,,,50.208301164149034,-12.114957744850033,43.28142145312239,-9.188839822728227,,,,
,,,,,,50.222168488784405,-11.797343792617395,43.29439620257794,-8.89166920314876,,,,
,,,,,,50.230490573574556,-11.47953619634236,43.302182633482175,-8.594317403493129,,,,
,,,,,,50.23326488353184,-11.161631763297413,43.30477837401283,-8.296875000000004,,,,
