experiment_id,experiment_type,method,repetition,number_points,intersection_angle,area,area_lower,area_upper,diameter,diameter_upper,cover_radius,cover_radius_lower,localization_error,centroid_error_bound,min_intersection_angle,dop,runtime,status,truth_feasible
layout_dop_baseline_012_n4,layout,dop_baseline,12,4,,393.84358978271484,389.7766571044922,397.9105224609375,35.19240718793815,35.37159049382004,17.73076719189068,17.638571781979977,10.29454144651593,0.7230463591178269,45.0,1.0,0.055805400013923645,sampled,True
layout_random_013_n4,layout,random,13,4,,518.4748992919922,515.0278015136719,521.9219970703125,36.39444551112848,36.593316340299765,18.296658170149882,18.19722275556424,12.48339679481264,0.48337008275597254,14.999999999999972,1.0327955589886444,0.04831550002563745,sampled,True
layout_uniform_013_n4,layout,uniform,13,4,,615.9119567871094,612.7083435058594,619.1155700683594,35.01887221389079,35.15182003339452,17.578523038925123,17.509436106945394,12.468811151330724,0.36378615871882664,0.0,1.0,0.04851240001153201,sampled,True
layout_optimized_013_n4,layout,optimized,13,4,,368.4013137817383,364.83494567871094,371.9676818847656,34.954330293953966,35.20079989824894,17.60039994912447,17.477165146976983,7.966766608576732,0.6749995554562978,45.0,1.0,0.04785029997583479,sampled,True
layout_dop_baseline_013_n4,layout,dop_baseline,13,4,,340.1904830932617,336.9269256591797,343.45404052734375,34.66235099730191,34.86060848473218,17.439063580352908,17.338031650113443,7.392714075067478,0.6625026032728428,45.0,1.0,0.044779399991966784,sampled,True
layout_random_014_n4,layout,random,14,4,,378.94901275634766,375.38758850097656,382.51043701171875,32.52304668498676,32.70491290502086,16.357260204070894,16.265989090081796,12.77726864324416,0.6090085854895091,14.999999999999996,1.0690449676496976,0.04983529995661229,sampled,True
layout_uniform_014_n4,layout,uniform,14,4,,163.69512176513672,161.13853454589844,166.251708984375,19.518843716003406,19.697667575379484,9.849303698225537,9.759426425864001,6.613380265030501,0.6058139850670938,0.0,0.9999999999999999,0.034852500073611736,sampled,True
layout_optimized_014_n4,layout,optimized,14,4,,537.4462966918945,533.0345306396484,541.8580627441406,35.917301558852266,36.06592626839988,18.471227590165203,18.38988576055446,14.303349410156672,0.5872919131181011,45.0,1.0,0.057411600020714104,sampled,True
layout_dop_baseline_014_n4,layout,dop_baseline,14,4,,333.12139892578125,329.39373779296875,336.84906005859375,31.905957795093155,32.20381583593055,16.115908442928113,15.982978888617257,13.595943251204675,0.7127519524559076,45.0,0.9999999999999999,0.053655800060369074,sampled,True
layout_random_015_n4,layout,random,15,4,,518.5002365112305,513.8350982666016,523.1653747558594,40.326073069286736,40.52300372092876,20.705815497244128,20.60678901481367,2.909814337049855,0.722698494845781,14.999999999999996,1.0690449676496976,0.06531620002351701,sampled,True
layout_uniform_015_n4,layout,uniform,15,4,,1112.7241516113281,1106.3564758300781,1119.0918273925781,47.74922858608719,47.9197613499069,23.95988067495345,23.874614293043596,10.228784333511602,0.5453305909704219,0.0,0.9999999999999999,0.0853853999869898,sampled,True
layout_optimized_015_n4,layout,optimized,15,4,,612.2151947021484,607.5321350097656,616.8982543945312,37.69071377388808,37.887217147007924,19.353450007492462,19.28108577327987,6.182873285246338,0.5752264598376877,45.0,1.0,0.06809790001716465,sampled,True
layout_dop_baseline_015_n4,layout,dop_baseline,15,4,,565.3302154541016,560.7954711914062,569.8649597167969,36.54968600575305,36.767790555910224,18.80372187871532,18.715971730409347,5.063015491428359,0.5851650445686538,45.0,1.0,0.06072339997626841,sampled,True
layout_random_016_n4,layout,random,16,4,,392.94010162353516,388.93373107910156,396.94647216796875,34.891227638380414,35.181131819951624,18.051351960734962,17.905590620162123,9.051137518291746,0.7101645190268722,14.999999999999972,1.0794245481595686,0.05744680005591363,sampled,True
layout_uniform_016_n4,layout,uniform,16,4,,406.2044448852539,402.7320098876953,409.6768798828125,29.123680248565826,29.32629772544175,14.663148862720876,14.561840124282913,10.207111571245463,0.4971413695582543,0.0,1.0,0.039205099921673536,sampled,True
layout_optimized_016_n4,layout,optimized,16,4,,225.91962432861328,222.93910217285156,228.900146484375,25.043887259419215,25.335341256860197,12.671944303736593,12.53230890598643,4.907162392402017,0.6597859118889673,45.0,1.0,0.035714700003154576,sampled,True
layout_dop_baseline_016_n4,layout,dop_baseline,16,4,,716.9796524047852,712.0512542724609,721.9080505371094,36.750541838719236,36.944317958172284,19.952118283486165,19.84446556360114,13.071735945227354,0.5044307443020787,45.0,1.0,0.07071300002280623,sampled,True
layout_random_017_n4,layout,random,17,4,,556.7205047607422,551.6518249511719,561.7891845703125,56.76507583213922,57.020316267845764,28.510158133922882,28.38253791606961,22.91684429050204,1.0289187963744806,0.0,1.4571104554172534,0.06219680001959205,sampled,True
layout_uniform_017_n4,layout,uniform,17,4,,52.165008544921875,50.7139892578125,53.61602783203125,13.565940033919738,13.773355519466744,6.886677759733372,6.782977431224446,1.2814303567267162,0.7455011240135526,0.0,1.0,0.019739800016395748,sampled,True
layout_optimized_017_n4,layout,optimized,17,4,,50.03791809082031,48.610382080078125,51.4654541015625,12.53743053048114,12.685318181396998,6.342659090698499,6.26940094058035,2.2822080242295395,0.7037244236077586,44.999999999999986,1.0,0.02587469993159175,sampled,True
layout_dop_baseline_017_n4,layout,dop_baseline,17,4,,608.0048904418945,603.4299774169922,612.5798034667969,36.74072023901601,36.923971884224905,18.872413910696086,18.788028506606803,17.311058859044692,0.5515165826501967,44.999999999999986,0.9999999999999999,0.0667931999778375,sampled,True
layout_random_018_n4,layout,random,18,4,,631.9269332885742,625.7069549560547,638.1469116210938,64.56856636137194,64.86963574056263,32.434817870281314,32.28428318068597,11.93046339356533,1.2645606251380217,14.999999999999972,1.457110455417254,0.070126699982211,sampled,True
layout_uniform_018_n4,layout,uniform,18,4,,391.14795684814453,387.21327209472656,395.0826416015625,36.38751697494022,36.46426858310449,18.232134291552246,18.19375848747011,5.30077441344432,0.7263057726700775,0.0,1.0,0.04883260000497103,sampled,True
layout_optimized_018_n4,layout,optimized,18,4,,817.63330078125,812.5213623046875,822.7452392578125,37.32924993072624,37.48783982527701,20.573723786703503,20.475402656876557,12.063048276859979,0.4658441560328381,45.0,1.0,0.06384199997410178,sampled,True
layout_dop_baseline_018_n4,layout,dop_baseline,18,4,,886.0135116577148,880.8045501708984,891.2224731445312,37.79429321807084,37.9287549769507,20.759457205905445,20.685321757151215,12.226062464473417,0.4433672396539581,45.0,1.0,0.07673870003782213,sampled,True
layout_random_019_n4,layout,random,19,4,,1288.9247360229492,1280.8631744384766,1296.9862976074219,90.56274565669322,90.79029241755764,45.39514620877882,45.28137282834661,6.086646314063162,1.1286341805562548,0.0,1.5977074401405165,0.10512730001937598,sampled,True
layout_uniform_019_n4,layout,uniform,19,4,,826.3134613037109,821.3090515136719,831.31787109375,41.45603176354532,41.61704157450482,20.80863962123226,20.728042349499603,7.758120073493905,0.501056785929308,0.0,1.0,0.06975060002878308,sampled,True
layout_optimized_019_n4,layout,optimized,19,4,,757.1088638305664,752.2521514892578,761.965576171875,37.54980457321087,37.68710645783333,19.928641475653414,19.850839550178563,6.985466327233686,0.4804296697012019,44.999999999999986,1.0,0.06605380005203187,sampled,True
layout_dop_baseline_019_n4,layout,dop_baseline,19,4,,654.2823944091797,649.6487731933594,658.916015625,36.250509324277516,36.44935166524099,19.266757433398237,19.16772519106999,5.633775978798061,0.5126373776747767,44.999999999999986,0.9999999999999999,0.06769089994486421,sampled,True
layout_random_020_n4,layout,random,20,4,,353.27870178222656,348.8354187011719,357.72198486328125,42.278953608301265,42.47020511786947,21.235102558934734,21.139476804150632,11.770449820171734,1.0550491825168313,14.999999999999972,1.1420207817340478,0.06414189992938191,sampled,True
layout_uniform_020_n4,layout,uniform,20,4,,139.17054748535156,136.0447998046875,142.29629516601562,28.3041656555538,28.46640443822551,14.233207315111525,14.1520828277769,10.478962064122477,1.2506129909540922,0.0,1.0,0.04311320011038333,sampled,True
layout_optimized_020_n4,layout,optimized,20,4,,474.5914535522461,470.34901428222656,478.8338928222656,35.24368034690094,35.440917803933296,18.030177466411416,17.94386461927213,15.797418328816304,0.6280087675946963,44.999999999999986,1.0,0.0646285000257194,sampled,True
layout_dop_baseline_020_n4,layout,dop_baseline,20,4,,890.2819061279297,885.0055847167969,895.5582275390625,38.05491525029364,38.213339796187746,21.131726171204473,21.041306977040144,18.06708579689275,0.4502797400713388,44.999999999999986,1.0,0.07425189996138215,sampled,True
layout_random_021_n4,layout,random,21,4,,1053.2224731445312,1047.4134521484375,1059.031494140625,52.80108280805541,53.02336440524651,26.511682202623255,26.400541404027706,22.665430218186426,0.5816896642220292,0.0,1.2060453783110545,0.08364329999312758,sampled,True
layout_uniform_021_n4,layout,uniform,21,4,,998.201774597168,991.9323577880859,1004.47119140625,45.3312545374541,45.51326549947588,22.75663274973794,22.66562726872705,19.415855924342086,0.5681429874741392,0.0,0.9999999999999999,0.08637629996519536,sampled,True
layout_optimized_021_n4,layout,optimized,21,4,,52.7904052734375,51.43084716796875,54.14996337890625,14.17054198871399,14.4197206882298,7.2098603441149,7.085270994356995,2.552303166987669,0.724079830048972,45.0,1.0,0.024079499999061227,sampled,True
layout_dop_baseline_021_n4,layout,dop_baseline,21,4,,50.48595428466797,49.35072326660156,51.621185302734375,12.448490060451357,12.701870902117628,6.350935451058814,6.224245030225679,2.545767194512547,0.5586682192977561,45.0,1.0,0.021620600018650293,sampled,True
layout_random_022_n4,layout,random,22,4,,784.8908157348633,779.5669097900391,790.2147216796875,49.27115513681027,49.50064918785946,24.75032459392973,24.635577568405136,13.424789675012734,0.6670004829161545,15.000000000000028,1.1420207817340478,0.07095229998230934,sampled,True
layout_uniform_022_n4,layout,uniform,22,4,,357.7046813964844,354.38983154296875,361.01953125,28.26934152338918,28.468314777820314,14.234157388910157,14.13467076169459,1.3835474234023868,0.522787167466272,0.0,1.0,0.04584400006569922,sampled,True
layout_optimized_022_n4,layout,optimized,22,4,,545.9651641845703,541.4328918457031,550.4974365234375,37.698124085560444,37.89589364143314,19.09155070777961,18.99378049582725,6.981605670129963,0.6239974943113397,45.0,1.0,0.06423049990553409,sampled,True
layout_dop_baseline_022_n4,layout,dop_baseline,22,4,,884.8226623535156,879.6316223144531,890.0137023925781,37.99718986962432,38.151772426164065,20.860016620146283,20.760453877473743,10.596678654438948,0.44504343628197574,45.0,1.0,0.07484769995789975,sampled,True
layout_random_023_n4,layout,random,23,4,,1020.6808319091797,1015.0609130859375,1026.3007507324219,56.94470423858844,57.14196124873176,28.57098062436588,28.47235211929422,8.96929265718557,0.6258071688821153,0.0,1.2822060080950521,0.09046440001111478,sampled,True
layout_uniform_023_n4,layout,uniform,23,4,,841.5565795898438,836.5855407714844,846.5276184082031,41.54882771184424,41.75366779594414,20.87683389797207,20.77441385592212,9.211726537187975,0.49037762952804975,0.0,1.0,0.22001469996757805,sampled,True
layout_optimized_023_n4,layout,optimized,23,4,,825.5613784790039,820.4228668212891,830.6998901367188,37.441818879768526,37.58938078568949,20.73129311323368,20.645885892979692,8.945791441549789,0.4650379124084345,44.999999999999986,1.0,0.07416089996695518,sampled,True
layout_dop_baseline_023_n4,layout,dop_baseline,23,4,,565.3178558349609,560.7361450195312,569.8995666503906,37.60614615995511,37.76278773087378,19.078375893849042,18.989112475558947,5.050556457428017,0.6071882945419373,44.999999999999986,1.0,0.06403119990136474,sampled,True
layout_random_024_n4,layout,random,24,4,,441.8174514770508,438.3845672607422,445.2503356933594,34.89009407483421,35.07522694737921,17.538067378212777,17.445617188054257,9.534713526016477,0.5408606499244725,44.99999999999997,1.0,0.049289199989289045,sampled,True
layout_uniform_024_n4,layout,uniform,24,4,,961.0549392700195,956.7890167236328,965.3208618164062,43.860687268843755,44.05907150890226,22.031871309594102,21.9326880862865,14.182110235885597,0.3894095610220789,0.0,1.0,0.06327110005076975,sampled,True
layout_optimized_024_n4,layout,optimized,24,4,,616.5132522583008,612.3066558837891,620.7198486328125,38.195999623089214,38.342754323105574,19.489480654902277,19.404862901693097,12.30903336479526,0.5196949692510388,44.999999999999986,0.9999999999999999,0.06478970008902252,sampled,True
layout_dop_baseline_024_n4,layout,dop_baseline,24,4,,214.58585357666016,212.0057830810547,217.16592407226562,26.178779989306523,26.425248574176766,13.232008199694304,13.10558198463271,6.188738331859084,0.6278978111002925,44.999999999999986,0.9999999999999999,0.040826500044204295,sampled,True
layout_random_025_n4,layout,random,25,4,,688.6520233154297,683.31884765625,693.9851989746094,49.581531310260196,49.77300646787938,24.88650323393969,24.790765655130098,11.475028670759643,0.7649966799606034,15.0,1.2060453783110545,0.06779649993404746,sampled,True
layout_uniform_025_n4,layout,uniform,25,4,,139.48324584960938,136.59356689453125,142.3729248046875,23.876503782198267,24.081492352547034,12.040746176273517,11.938251891099133,6.425281795785969,0.9775423487786472,8.537736562175269e-07,1.0,0.03961860004346818,sampled,True
layout_optimized_025_n4,layout,optimized,25,4,,389.68519592285156,386.2801208496094,393.09027099609375,33.05405507105936,33.229482185675494,16.677342287191287,16.579965600493903,11.340799379538076,0.5756890456762963,45.0,1.0,0.05375660001300275,sampled,True
layout_dop_baseline_025_n4,layout,dop_baseline,25,4,,364.8837661743164,361.3198699951172,368.4476623535156,31.828582355881895,32.0714420096466,16.090965826059772,15.975336940418671,10.82355639698173,0.6204370461165892,45.0,1.0,0.05428329994902015,sampled,True
layout_random_026_n4,layout,random,26,4,,852.6066970825195,847.7326812744141,857.480712890625,42.99636683529384,43.178802630249386,21.589401315124693,21.49818341764692,8.196826861687805,0.4908662397442069,0.0,1.1420207817340478,0.06120539992116392,sampled,True
layout_uniform_026_n4,layout,uniform,26,4,,1015.5861968994141,1009.494140625,1021.6782531738281,45.759583516926575,45.95990963282055,22.979954816410274,22.879791758463288,8.752568901868829,0.54809888530042,0.0,1.0,0.07519000000320375,sampled,True
layout_optimized_026_n4,layout,optimized,26,4,,715.6596450805664,710.7806854248047,720.5386047363281,36.91238835489381,37.127263780412264,19.932164826455217,19.850457268306165,6.525483593197667,0.5027972711600692,45.0,1.0,0.06987140001729131,sampled,True
layout_dop_baseline_026_n4,layout,dop_baseline,26,4,,652.4068222045898,647.6823577880859,657.1312866210938,36.681971274749706,36.83791252658606,19.32578363785073,19.25371542818433,5.541639870203311,0.5296944779635538,45.0,1.0,0.06714569998439401,sampled,True
layout_random_027_n4,layout,random,27,4,,63.43018341064453,61.51011657714844,65.35025024414062,19.344564836684828,19.743294265573596,9.871647132786798,9.672282418342414,4.93409288675291,1.160162183363036,0.0,1.5977074401405162,0.031674299971200526,sampled,True
layout_uniform_027_n4,layout,uniform,27,4,,27.42908477783203,26.356887817382812,28.50128173828125,8.54246236925151,8.690636377419738,4.345318188709869,4.271231184625755,1.409898039835392,0.6538705166879119,0.0,1.0,0.019163800054229796,sampled,True
layout_optimized_027_n4,layout,optimized,27,4,,507.3493881225586,502.9017791748047,511.7969970703125,37.09892328144549,37.281342499099416,18.70621084637684,18.606356045583656,19.023577029603803,0.6479632879146908,45.0,1.0,0.0655274000018835,sampled,True
layout_dop_baseline_027_n4,layout,dop_baseline,27,4,,520.1792907714844,515.722412109375,524.6361694335938,37.13172435550605,37.21604160091997,18.741798304552443,18.66475406039475,19.004683497648983,0.6323139400716056,45.0,0.9999999999999999,0.06299549993127584,sampled,True
layout_random_028_n4,layout,random,28,4,,654.6086883544922,649.3867492675781,659.8306274414062,45.47604645064531,45.76414796289265,22.882073981446325,22.738023225322657,5.343683408512646,0.7243604133788688,29.999999999999964,1.1094003924504583,0.07026629999745637,sampled,True
layout_uniform_028_n4,layout,uniform,28,4,,650.135124206543,645.1758270263672,655.0944213867188,37.679398761982036,37.86241620704041,18.931208103520206,18.839699380991018,6.651506842029744,0.5732638465543316,0.0,1.0,0.07028089999221265,sampled,True
layout_optimized_028_n4,layout,optimized,28,4,,515.4900512695312,511.0480041503906,519.9320983886719,36.98614613748661,37.17244393874186,18.657483323381307,18.577398571048512,3.067963799438663,0.6351665843337448,45.0,1.0,0.06290459993761033,sampled,True
layout_dop_baseline_028_n4,layout,dop_baseline,28,4,,575.207405090332,570.6300201416016,579.7847900390625,37.065459623740544,37.199565564972076,18.84893082628439,18.75789237598162,4.978526503494867,0.5873790911449857,45.0,1.0,0.06321240006946027,sampled,True
layout_random_029_n4,layout,random,29,4,,329.48087310791016,324.47337341308594,334.4883728027344,49.03932698172267,49.44923711020474,24.72461855510237,24.519663490861333,16.603331688309197,1.4805718815504156,14.99999999999997,1.2482976007946427,0.06036040000617504,sampled,True
layout_uniform_029_n4,layout,uniform,29,4,,67.10099029541016,65.27732849121094,68.92465209960938,14.204604270119711,14.408402089796425,7.204201044898213,7.102302135059856,3.8493505693499714,0.7624573139007504,0.0,0.9999999999999999,0.020203299936838448,sampled,True
layout_optimized_029_n4,layout,optimized,29,4,,37.857513427734375,36.564697265625,39.15032958984375,12.09375,12.375199749808333,6.1875998749041665,6.046875,0.070482635041493,0.8173038854842477,45.0,1.0,0.0192799000069499,sampled,True
layout_dop_baseline_029_n4,layout,dop_baseline,29,4,,455.41859436035156,451.6872253417969,459.14996337890625,35.45761845215818,35.64538633392169,17.90260698535796,17.805065050295333,16.228123429781117,0.5793579476387626,45.0,1.0,0.057848499971441925,sampled,True
number_optimized_000_n2,number,optimized,0,2,,1245.2983703613281,1239.2297973632812,1251.366943359375,50.13426705025232,50.37442871981435,25.187214359907173,25.06713352512616,12.55442065811315,0.4885871399166557,90.0,1.4142135623730951,0.07797380001284182,sampled,True
number_optimized_000_n3,number,optimized,0,3,,601.8726654052734,596.5617370605469,607.18359375,49.083614709087556,49.37104229094755,24.685521145473775,24.541807354543778,5.089678865972004,0.8636796863771887,45.0,1.224744871391589,0.07699610001873225,sampled,True
number_optimized_000_n4,number,optimized,0,4,,395.8594436645508,391.79127502441406,399.9276123046875,34.829359153352264,35.09685607915081,17.54939984552209,17.41576993846259,10.018324280789859,0.7140288636025225,45.0,1.0,0.04648869996890426,sampled,True
number_optimized_000_n5,number,optimized,0,5,,395.8594436645508,391.79127502441406,399.9276123046875,34.829359153352264,35.09685607915081,17.54939984552209,17.41576993846259,10.018324280789859,0.7140288636025225,14.99999999999997,0.9128709291752768,0.059871100005693734,sampled,True
number_optimized_000_n6,number,optimized,0,6,,272.2799377441406,269.17767333984375,275.3822021484375,26.36231204924999,26.51676324346839,13.493396788228026,13.417304904115838,6.0968342548367085,0.5974388329064096,14.99999999999997,0.828078671210825,0.047317299991846085,sampled,True
number_optimized_001_n2,number,optimized,1,2,,1210.4170532226562,1204.4300537109375,1216.404052734375,49.280987435889,49.472026897151686,24.742900856793046,24.647101178542286,15.913551194506956,0.48699114444937236,90.0,1.4142135623730951,0.08119290007743984,sampled,True
number_optimized_001_n3,number,optimized,1,3,,1105.126075744629,1099.5253143310547,1110.7268371582031,49.280987435889,49.472026897151686,24.736013448575843,24.6404937179445,16.031294906155008,0.498918383939989,45.0,1.224744871391589,0.07356449996586889,sampled,True
number_optimized_001_n4,number,optimized,1,4,,365.1074752807617,361.20863342285156,369.0063171386719,34.694000129986904,34.87478736074288,17.48335494801118,17.39179087181943,8.294286713158066,0.7369590949126362,45.0,1.0,0.056369800004176795,sampled,True
number_optimized_001_n5,number,optimized,1,5,,354.06909942626953,350.3865509033203,357.75164794921875,31.767091010809636,31.950204252208035,16.017384888923708,15.925652435061776,7.795979377076018,0.6577645590250117,15.000000000000018,0.9128709291752769,0.047044800012372434,sampled,True
number_optimized_001_n6,number,optimized,1,6,,313.9170227050781,310.44891357421875,317.3851318359375,31.767091010809636,31.950204252208035,15.975102126104018,15.883545505404818,8.142216193809054,0.698248178539018,14.999999999999972,0.828078671210825,0.05549780000001192,sampled,True
number_optimized_002_n2,number,optimized,2,2,,1239.7853622436523,1233.0586395263672,1246.5120849609375,49.896243970398366,50.093350966322426,25.046675483161213,24.948121985199183,9.114722433712574,0.5406511272462456,90.0,1.4142135623730951,0.09027189994230866,sampled,True
number_optimized_002_n3,number,optimized,2,3,,989.5247039794922,983.6328735351562,995.4165344238281,49.287407470430516,49.45923392363149,24.729616961815744,24.643703735215258,5.870347479903217,0.5854944339526317,45.0,1.224744871391589,0.07887990004383028,sampled,True
number_optimized_002_n4,number,optimized,2,4,,725.1950912475586,720.3050079345703,730.0851745605469,37.28701110989946,37.489949825128136,19.86114788260628,19.765501805016306,4.356194547391664,0.5022125758271327,45.0,1.0,0.06254910002462566,sampled,True
number_optimized_002_n5,number,optimized,2,5,,503.54200744628906,499.5090637207031,507.574951171875,33.65531150763251,33.86129111733356,17.121347184880435,17.02381402625734,9.183938574306973,0.538090704581074,15.000000000000018,0.9128709291752769,0.051573899923823774,sampled,True
number_optimized_002_n6,number,optimized,2,6,,403.3648223876953,400.07098388671875,406.6586608886719,29.922450732874943,30.170290004005285,15.085145002002642,14.961225366437471,8.253886315005015,0.4887443566732564,14.999999999999972,0.828078671210825,0.052459900034591556,sampled,True
number_optimized_003_n2,number,optimized,3,2,,1242.9352111816406,1236.1720275878906,1249.6983947753906,50.00721688639207,50.24742005970307,25.123710029851534,25.003608443196036,15.346808726671961,0.5438632687643434,90.0,1.4142135623730951,0.081822199979797,sampled,True
number_optimized_003_n3,number,optimized,3,3,,512.0707626342773,507.0644989013672,517.0770263671875,45.44040172184417,45.63709171961991,22.818545859809955,22.720200860922084,11.574262438963379,0.8837032221547014,45.0,1.224744871391589,0.06595369998831302,sampled,True
number_optimized_003_n4,number,optimized,3,4,,87.29722595214844,85.28878784179688,89.3056640625,18.440986329549748,18.681040180006875,9.340520090003437,9.220493164774874,4.254810346028764,0.8402538278485155,45.0,1.0,0.03215430001728237,sampled,True
number_optimized_003_n5,number,optimized,3,5,,69.62606048583984,67.84812927246094,71.40399169921875,14.58183609315563,14.834771133061423,7.648576426231245,7.521382542339832,3.023241871183523,0.7387598931977033,15.000000000000018,0.9128709291752769,0.02926169999409467,sampled,True
number_optimized_003_n6,number,optimized,3,6,,69.62606048583984,67.84812927246094,71.40399169921875,14.58183609315563,14.834771133061423,7.648576426231245,7.521382542339832,3.023241871183523,0.7387598931977033,14.999999999999972,0.828078671210825,0.030258100014179945,sampled,True
number_optimized_004_n2,number,optimized,4,2,,1226.7898406982422,1219.8573303222656,1233.7223510742188,49.359375,49.57036236699619,24.785181183498096,24.6796875,10.631919787330776,0.5570897716992823,90.0,1.4142135623730951,0.08395930007100105,sampled,True
number_optimized_004_n3,number,optimized,4,3,,1100.776107788086,1094.8719177246094,1106.6802978515625,49.25943909635889,49.436888255736285,24.718444127868143,24.629719548179445,10.641308814870207,0.5274961250785174,45.0,1.224744871391589,0.07841930002905428,sampled,True
number_optimized_004_n4,number,optimized,4,4,,253.6156768798828,250.79644775390625,256.4349060058594,29.807275854187953,30.027306908150287,15.013653454075143,14.917954044627463,3.6103514969258583,0.6602366232322541,45.0,1.0,0.040857500047422945,sampled,True
number_optimized_004_n5,number,optimized,4,5,,210.62892150878906,208.09149169921875,213.16635131835938,24.68684791959229,24.954103377813937,12.477051688906968,12.343423959796144,4.194865940967092,0.5940833099629155,14.999999999999996,0.9128709291752769,0.043832499999552965,sampled,True
number_optimized_004_n6,number,optimized,4,6,,210.62892150878906,208.09149169921875,213.16635131835938,24.68684791959229,24.954103377813937,12.477051688906968,12.343423959796144,4.194865940967092,0.5940833099629155,14.999999999999972,0.828078671210825,0.04276040010154247,sampled,True
number_optimized_005_n2,number,optimized,5,2,,1236.3852310180664,1229.4224395751953,1243.3480224609375,49.74610617270163,49.92207306298738,24.96103653149369,24.873053086350815,12.30625417704244,0.5591306325406161,90.0,1.414213562373095,0.08584349998272955,sampled,True
number_optimized_005_n3,number,optimized,5,3,,390.45581817626953,386.69911193847656,394.2125244140625,39.761734292105714,40.07818667758412,20.03909333879206,19.880867146052857,11.895085774015401,0.7638619504283839,45.0,1.224744871391589,0.06540009996388108,sampled,True
number_optimized_005_n4,number,optimized,5,4,,177.12879180908203,174.41770935058594,179.83987426757812,26.251527578320324,26.599786559661176,13.300269211350656,13.12614831321589,5.999261890535928,0.801982486201487,44.999999999999986,1.0,0.04029489995446056,sampled,True
number_optimized_005_n5,number,optimized,5,5,,176.16783142089844,173.54635620117188,178.789306640625,25.471570491830935,25.821158741805746,12.910992502832743,12.736221038589884,5.936516279991854,0.7571988398873186,15.000000000000018,0.9128709291752769,0.03631750005297363,sampled,True
number_optimized_005_n6,number,optimized,5,6,,170.07762908935547,167.78306579589844,172.3721923828125,23.400703536974923,23.648948520246755,11.824852637245773,11.700948649078006,6.273473712152473,0.6296144227591077,14.999999999999972,0.828078671210825,0.03580850001890212,sampled,True
number_optimized_006_n2,number,optimized,6,2,,1216.0802307128906,1210.1921081542969,1221.9683532714844,49.29663480527854,49.42868731207143,24.726480755421324,24.657399785700797,8.14760918223726,0.4763497647458693,90.0,1.4142135623730951,0.07651849999092519,sampled,True
number_optimized_006_n3,number,optimized,6,3,,871.0960693359375,865.7023315429688,876.4898071289062,49.29663480527854,49.42868731207143,24.714343656035716,24.64831740263927,11.728288847617781,0.608347927479651,45.0,1.2247448713915892,0.07103949994780123,sampled,True
number_optimized_006_n4,number,optimized,6,4,,735.7940826416016,730.9355163574219,740.6526489257812,37.51875263540096,37.7156276216442,19.80565816683401,19.728625440132816,11.016051291755998,0.4948173128523004,45.0,1.0,0.07047480007167906,sampled,True
number_optimized_006_n5,number,optimized,6,5,,732.5416488647461,727.7232513427734,737.3600463867188,37.51875263540096,37.7156276216442,19.588291959487375,19.501728879505233,11.040082804137155,0.4929176392518117,14.999999999999996,0.9128709291752769,0.06554029998369515,sampled,True
number_optimized_006_n6,number,optimized,6,6,,428.68226623535156,424.775390625,432.5891418457031,31.60106902426819,31.797579460869542,16.746329461505333,16.648339947549346,14.509062376882202,0.5743518532797448,14.999999999999996,0.828078671210825,0.056574400048702955,sampled,True
number_optimized_007_n2,number,optimized,7,2,,1241.9365539550781,1237.5439453125,1246.3291625976562,50.066573416618404,50.31506689880527,25.157533449402635,25.033286708309202,17.542766203469288,0.35466456911100475,90.0,1.4142135623730951,0.06716510001569986,sampled,True
number_optimized_007_n3,number,optimized,7,3,,1122.351058959961,1117.9473266601562,1126.7547912597656,49.280034390722385,49.43013757796515,24.715068788982574,24.640017195361192,16.821692640665113,0.3863788201734668,45.0,1.224744871391589,0.06710639991797507,sampled,True
number_optimized_007_n4,number,optimized,7,4,,408.9865951538086,405.72056579589844,412.25262451171875,35.44196400455257,35.638381532853735,17.879051927327495,17.78235725194197,11.016581673928385,0.5646828834264693,45.0,1.0,0.04924020008184016,sampled,True
number_optimized_007_n5,number,optimized,7,5,,265.9864196777344,263.4403381347656,268.5325012207031,29.21769926252429,29.38641940604218,14.69320970302109,14.608849631262146,6.423275398827247,0.5572526209940524,15.000000000000018,0.9128709291752769,0.047114099957980216,sampled,True
number_optimized_007_n6,number,optimized,7,6,,265.9864196777344,263.4403381347656,268.5325012207031,29.21769926252429,29.38641940604218,14.69320970302109,14.608849631262146,6.423275398827247,0.5572526209940524,15.0,0.828078671210825,0.04939250007737428,sampled,True
number_optimized_008_n2,number,optimized,8,2,,1204.973876953125,1200.1214904785156,1209.8262634277344,49.27100462719079,49.46987830855541,24.739837535471015,24.640420075227798,10.745905424602991,0.39682882685137627,90.0,1.4142135623730951,0.06811049999669194,sampled,True
number_optimized_008_n3,number,optimized,8,3,,1012.6254501342773,1007.7897491455078,1017.4611511230469,49.27100462719079,49.46987830855541,24.73672846633357,24.63729880959601,7.882150670992315,0.4702322819636766,45.0,1.224744871391589,0.06268329999875277,sampled,True
number_optimized_008_n4,number,optimized,8,4,,898.2958831787109,893.5411376953125,903.0506286621094,37.88092055171974,38.047119641153934,20.749469839960373,20.66916479348921,7.525129767093233,0.400651667865202,45.0,1.0,0.06998459994792938,sampled,True
